order_item_id,order_id,product_id,seller_id,quantity,unit_price,discount_percent,item_total,cost_price,profit
OITM190325,ORDR098183,PROD002635,SELR000131,1,423.93,6.6,395.95,345.93,50.02
OITM190326,ORDR098184,PROD000943,SELR000680,1,835.72,11.1,742.96,559.03,183.93
OITM190327,ORDR098185,PROD001524,SELR000007,1,1605.19,7.3,1488.01,1208.15,279.86
OITM190328,ORDR098185,PROD002859,SELR000472,1,421.74,11.4,373.66,307.42,66.24
OITM190329,ORDR098185,PROD002635,SELR000131,1,423.93,6.8,395.1,345.93,49.17
OITM190330,ORDR098186,PROD002599,SELR000841,1,5156.64,25.2,3857.17,3260.82,596.35
OITM190331,ORDR098186,PROD001467,SELR000339,3,170.95,5.0,487.21,151.47,32.8
OITM190332,ORDR098187,PROD001957,SELR000637,1,1860.61,10.5,1665.25,1533.77,131.48
OITM190333,ORDR098187,PROD001544,SELR001053,1,2956.61,13.8,2548.6,2355.99,192.61
OITM190334,ORDR098188,PROD001260,SELR000177,1,313.26,7.5,289.77,259.6,30.17
OITM190335,ORDR098189,PROD002599,SELR000841,1,5156.64,12.4,4517.22,3260.82,1256.4
OITM190336,ORDR098189,PROD002986,SELR000429,5,2950.3,22.2,11476.67,2265.9,147.17
OITM190337,ORDR098190,PROD002741,SELR000536,1,1486.73,4.8,1415.37,1179.71,235.66
OITM190338,ORDR098190,PROD001644,SELR001133,1,740.11,3.8,711.99,671.93,40.06
OITM190339,ORDR098190,PROD001519,SELR000680,1,224.69,8.2,206.27,172.05,34.22
OITM190340,ORDR098191,PROD002869,SELR000273,1,53717.0,15.3,45498.3,42978.51,2519.79
OITM190341,ORDR098191,PROD001702,SELR000270,1,2839.28,19.7,2279.94,1900.86,379.08
OITM190342,ORDR098191,PROD002266,SELR000709,2,6981.74,21.2,11003.22,4914.58,1174.06
OITM190343,ORDR098192,PROD000265,SELR000849,1,4775.41,10.7,4264.44,3375.84,888.6
OITM190344,ORDR098193,PROD001473,SELR000362,1,2774.9,12.7,2422.49,2188.9,233.59
OITM190345,ORDR098194,PROD003232,SELR000161,1,4356.87,15.3,3690.27,3606.59,83.68
OITM190346,ORDR098195,PROD000105,SELR000919,1,31954.07,10.8,28503.03,26964.13,1538.9
OITM190347,ORDR098195,PROD000339,SELR000970,1,2403.53,10.5,2151.16,1901.91,249.25
OITM190348,ORDR098195,PROD003453,SELR000248,2,232.66,17.0,386.22,164.27,57.68
OITM190349,ORDR098195,PROD000592,SELR000343,1,13009.14,5.1,12345.67,10306.27,2039.4
OITM190350,ORDR098196,PROD002039,SELR000921,1,1395.11,22.6,1079.82,999.32,80.5
OITM190351,ORDR098197,PROD003430,SELR000085,1,395.29,28.9,281.05,260.19,20.86
OITM190352,ORDR098197,PROD002635,SELR000131,1,423.93,2.1,415.03,345.93,69.1
OITM190353,ORDR098198,PROD000399,SELR000270,1,825.87,19.3,666.48,555.05,111.43
OITM190354,ORDR098199,PROD003453,SELR000248,2,232.66,9.7,420.18,164.27,91.64
OITM190355,ORDR098200,PROD001806,SELR001149,1,34713.51,13.3,30096.61,27407.81,2688.8
OITM190356,ORDR098200,PROD001418,SELR000211,1,959.31,7.5,887.36,837.11,50.25
OITM190357,ORDR098200,PROD000414,SELR000339,1,81.5,1.8,80.03,75.28,4.75
OITM190358,ORDR098200,PROD001245,SELR000680,1,1762.09,11.2,1564.74,1244.67,320.07
OITM190359,ORDR098200,PROD001373,SELR001097,1,1864.75,19.7,1497.39,1511.35,-13.96
OITM190360,ORDR098201,PROD002882,SELR000635,2,2140.65,22.5,3318.01,1441.11,435.79
OITM190361,ORDR098202,PROD001768,SELR000554,1,43.68,6.5,40.84,39.46,1.38
OITM190362,ORDR098203,PROD000943,SELR000680,3,835.72,15.4,2121.06,559.03,443.97
OITM190363,ORDR098204,PROD000624,SELR000129,1,948.7,26.0,702.04,593.69,108.35
OITM190364,ORDR098204,PROD000801,SELR000865,1,2628.53,11.6,2323.62,1933.27,390.35
OITM190365,ORDR098205,PROD001526,SELR000474,1,2435.26,14.2,2089.45,1735.8,353.65
OITM190366,ORDR098206,PROD001863,SELR000815,1,2378.36,14.0,2045.39,1798.46,246.93
OITM190367,ORDR098207,PROD000677,SELR000465,1,409.34,9.4,370.86,336.97,33.89
OITM190368,ORDR098208,PROD002998,SELR000122,1,10446.04,16.0,8774.67,7672.34,1102.33
OITM190369,ORDR098208,PROD000328,SELR000328,1,2755.94,18.1,2257.11,2068.7,188.41
OITM190370,ORDR098209,PROD000607,SELR000236,2,539.2,10.7,963.01,405.11,152.79
OITM190371,ORDR098210,PROD001667,SELR000269,1,455.26,15.1,386.52,318.38,68.14
OITM190372,ORDR098211,PROD003472,SELR001051,1,911.25,12.6,796.43,637.48,158.95
OITM190373,ORDR098212,PROD002599,SELR000841,4,5156.64,18.1,16893.15,3260.82,3849.87
OITM190374,ORDR098213,PROD001933,SELR000399,1,564.6,0.6,561.21,518.43,42.78
OITM190375,ORDR098213,PROD002232,SELR000067,1,394.07,14.5,336.93,272.58,64.35
OITM190376,ORDR098213,PROD002999,SELR000576,1,224.25,8.7,204.74,176.69,28.05
OITM190377,ORDR098214,PROD000480,SELR000395,1,175.0,8.0,161.0,153.43,7.57
OITM190378,ORDR098215,PROD000628,SELR000231,1,3848.41,10.9,3428.93,3187.61,241.32
OITM190379,ORDR098216,PROD001191,SELR000085,1,1783.43,4.3,1706.74,1443.35,263.39
OITM190380,ORDR098216,PROD002088,SELR000410,1,913.8,5.8,860.8,685.79,175.01
OITM190381,ORDR098216,PROD002889,SELR000140,3,2812.95,7.5,7805.94,2284.12,953.58
OITM190382,ORDR098216,PROD002599,SELR000841,1,5156.64,11.6,4558.47,3260.82,1297.65
OITM190383,ORDR098216,PROD001341,SELR000926,1,12761.87,13.8,11000.73,10729.56,271.17
OITM190384,ORDR098217,PROD001384,SELR000623,1,341.06,13.5,295.02,228.94,66.08
OITM190385,ORDR098217,PROD002498,SELR000424,1,2027.54,11.1,1802.48,1755.62,46.86
OITM190386,ORDR098218,PROD001031,SELR000684,1,1480.68,3.5,1428.86,1192.62,236.24
OITM190387,ORDR098218,PROD002506,SELR000919,1,2211.2,11.2,1963.55,1996.73,-33.18
OITM190388,ORDR098218,PROD001647,SELR000379,3,1030.59,10.2,2776.41,811.55,341.76
OITM190389,ORDR098218,PROD000588,SELR000764,2,2976.54,13.7,5137.51,2023.16,1091.19
OITM190390,ORDR098218,PROD000669,SELR000733,1,331.04,5.6,312.5,279.85,32.65
OITM190391,ORDR098219,PROD001157,SELR000526,1,8781.13,4.8,8359.64,6895.19,1464.45
OITM190392,ORDR098220,PROD000858,SELR000353,2,396.36,16.9,658.75,277.51,103.73
OITM190393,ORDR098221,PROD002599,SELR000841,1,5156.64,25.0,3867.48,3260.82,606.66
OITM190394,ORDR098221,PROD002003,SELR000615,1,119.64,0.0,119.64,104.05,15.59
OITM190395,ORDR098221,PROD000253,SELR000786,1,859.1,6.9,799.82,680.81,119.01
OITM190396,ORDR098221,PROD000774,SELR000356,1,710.92,14.2,609.97,491.06,118.91
OITM190397,ORDR098222,PROD001606,SELR000273,1,28653.02,15.8,24125.84,26036.5,-1910.66
OITM190398,ORDR098223,PROD002915,SELR000076,1,3243.96,14.7,2767.1,2358.13,408.97
OITM190399,ORDR098223,PROD002473,SELR001025,2,923.66,12.1,1623.79,744.59,134.61
OITM190400,ORDR098223,PROD001925,SELR000395,1,22658.83,8.9,20642.19,18797.17,1845.02
OITM190401,ORDR098224,PROD002077,SELR000395,5,72.94,4.6,347.92,61.91,38.37
OITM190402,ORDR098225,PROD000098,SELR000923,1,3783.53,27.6,2739.28,2513.13,226.15
OITM190403,ORDR098225,PROD002718,SELR000718,1,292.83,7.8,269.99,224.55,45.44
OITM190404,ORDR098226,PROD000389,SELR001000,1,6701.01,5.6,6325.75,5266.03,1059.72
OITM190405,ORDR098227,PROD001664,SELR001107,2,2666.5,15.7,4495.72,2024.67,446.38
OITM190406,ORDR098228,PROD000209,SELR000436,1,11598.66,8.5,10612.77,9016.42,1596.35
OITM190407,ORDR098228,PROD000742,SELR000287,1,304.42,11.9,268.19,251.68,16.51
OITM190408,ORDR098229,PROD002286,SELR001171,1,18415.35,13.5,15929.28,13485.99,2443.29
OITM190409,ORDR098229,PROD002599,SELR000841,1,5156.64,17.5,4254.23,3260.82,993.41
OITM190410,ORDR098229,PROD000360,SELR001016,1,6285.68,5.5,5939.97,4935.38,1004.59
OITM190411,ORDR098229,PROD001026,SELR001109,1,2786.16,7.7,2571.63,1842.72,728.91
OITM190412,ORDR098229,PROD002281,SELR000332,1,9264.41,8.3,8495.46,8140.39,355.07
OITM190413,ORDR098229,PROD001314,SELR000796,2,258.32,4.0,495.97,212.44,71.09
OITM190414,ORDR098229,PROD002087,SELR000966,1,1846.24,14.4,1580.38,1394.43,185.95
OITM190415,ORDR098230,PROD000923,SELR000815,1,1026.3,1.6,1009.88,777.0,232.88
OITM190416,ORDR098230,PROD002869,SELR000273,1,53717.0,7.6,49634.51,42978.51,6656.0
OITM190417,ORDR098231,PROD000393,SELR001069,1,4840.44,4.8,4608.1,4144.07,464.03
OITM190418,ORDR098231,PROD002400,SELR000440,1,520.91,14.3,446.42,396.02,50.4
OITM190419,ORDR098232,PROD002233,SELR000953,1,403.67,7.4,373.8,320.28,53.52
OITM190420,ORDR098232,PROD000592,SELR000343,4,13009.14,18.8,42253.69,10306.27,1028.61
OITM190421,ORDR098232,PROD001071,SELR000258,1,2707.28,15.1,2298.48,1921.42,377.06
OITM190422,ORDR098232,PROD002599,SELR000841,1,5156.64,20.3,4109.84,3260.82,849.02
OITM190423,ORDR098233,PROD002159,SELR000821,1,1706.4,13.8,1470.92,1194.13,276.79
OITM190424,ORDR098233,PROD001619,SELR000948,1,1646.64,3.1,1595.59,1157.8,437.79
OITM190425,ORDR098234,PROD000174,SELR001044,2,12113.5,16.9,20132.64,9616.06,900.52
OITM190426,ORDR098235,PROD000328,SELR000328,1,2755.94,12.0,2425.23,2068.7,356.53
OITM190427,ORDR098235,PROD000850,SELR000409,2,3535.65,12.9,6159.1,2671.25,816.6
OITM190428,ORDR098235,PROD000394,SELR000519,1,6030.99,14.0,5186.65,4475.67,710.98
OITM190429,ORDR098235,PROD002599,SELR000841,1,5156.64,25.6,3836.54,3260.82,575.72
OITM190430,ORDR098235,PROD001952,SELR001092,1,1669.41,19.6,1342.21,1330.64,11.57
OITM190431,ORDR098235,PROD000780,SELR000973,4,1348.66,8.7,4925.31,1018.25,852.31
OITM190432,ORDR098236,PROD000592,SELR000343,3,13009.14,17.4,32236.65,10306.27,1317.84
OITM190433,ORDR098236,PROD000663,SELR000647,1,485.62,21.6,380.73,321.0,59.73
OITM190434,ORDR098237,PROD002599,SELR000841,1,5156.64,23.3,3955.14,3260.82,694.32
OITM190435,ORDR098238,PROD000465,SELR000545,1,1298.46,13.7,1120.57,1036.72,83.85
OITM190436,ORDR098239,PROD001276,SELR000467,1,443.88,2.0,435.0,390.41,44.59
OITM190437,ORDR098240,PROD002332,SELR000288,1,1028.7,10.9,916.57,801.81,114.76
OITM190438,ORDR098240,PROD001702,SELR000270,1,2839.28,22.7,2194.76,1900.86,293.9
OITM190439,ORDR098241,PROD003453,SELR000248,1,232.66,10.3,208.7,164.27,44.43
OITM190440,ORDR098242,PROD002956,SELR001106,2,3039.89,11.8,5362.37,1930.97,1500.43
OITM190441,ORDR098242,PROD002232,SELR000067,1,394.07,14.6,336.54,272.58,63.96
OITM190442,ORDR098243,PROD000078,SELR001013,1,204.23,3.9,196.27,181.18,15.09
OITM190443,ORDR098243,PROD002599,SELR000841,2,5156.64,10.2,9261.33,3260.82,2739.69
OITM190444,ORDR098243,PROD002599,SELR000841,2,5156.64,15.8,8683.78,3260.82,2162.14
OITM190445,ORDR098243,PROD000592,SELR000343,2,13009.14,7.1,24170.98,10306.27,3558.44
OITM190446,ORDR098244,PROD003078,SELR000395,1,267.67,5.1,254.02,231.56,22.46
OITM190447,ORDR098245,PROD002358,SELR000571,1,396.91,16.7,330.63,282.71,47.92
OITM190448,ORDR098245,PROD002295,SELR001117,1,937.36,0.0,937.36,726.59,210.77
OITM190449,ORDR098246,PROD002221,SELR000302,1,193.04,11.6,170.65,156.05,14.6
OITM190450,ORDR098247,PROD001266,SELR000477,1,336.84,17.5,277.89,259.63,18.26
OITM190451,ORDR098248,PROD000669,SELR000733,1,331.04,1.7,325.41,279.85,45.56
OITM190452,ORDR098249,PROD001581,SELR000464,2,494.18,24.2,749.18,325.93,97.32
OITM190453,ORDR098249,PROD000590,SELR000108,1,3183.7,10.0,2865.33,2462.47,402.86
OITM190454,ORDR098249,PROD000713,SELR000855,1,1080.97,11.1,960.98,701.39,259.59
OITM190455,ORDR098249,PROD000186,SELR000927,2,1503.58,23.9,2288.45,1007.12,274.21
OITM190456,ORDR098250,PROD000950,SELR000258,1,4517.28,12.9,3934.55,3385.43,549.12
OITM190457,ORDR098250,PROD001864,SELR001125,1,641.47,26.9,468.91,435.03,33.88
OITM190458,ORDR098251,PROD001578,SELR001158,2,1774.1,11.7,3133.06,1396.67,339.72
OITM190459,ORDR098251,PROD002362,SELR001073,1,517.33,7.1,480.6,455.71,24.89
OITM190460,ORDR098251,PROD001182,SELR000472,1,4041.64,16.2,3386.89,2763.27,623.62
OITM190461,ORDR098251,PROD001841,SELR000451,1,2755.53,18.4,2248.51,1702.69,545.82
OITM190462,ORDR098252,PROD001340,SELR000069,1,19249.9,19.7,15457.67,15421.81,35.86
OITM190463,ORDR098253,PROD002655,SELR000398,1,4684.16,22.4,3634.91,3399.27,235.64
OITM190464,ORDR098253,PROD003453,SELR000248,2,232.66,16.3,389.47,164.27,60.93
OITM190465,ORDR098253,PROD001128,SELR001180,1,8434.48,16.6,7034.36,6315.3,719.06
OITM190466,ORDR098253,PROD003189,SELR001151,1,1371.26,13.2,1190.25,1182.41,7.84
OITM190467,ORDR098254,PROD000043,SELR000637,1,14036.94,10.9,12506.91,11074.18,1432.73
OITM190468,ORDR098255,PROD002603,SELR000877,1,1453.19,12.6,1270.09,1148.62,121.47
OITM190469,ORDR098255,PROD001935,SELR000575,1,327.93,3.5,316.45,247.47,68.98
OITM190470,ORDR098256,PROD001400,SELR000278,1,1327.25,18.8,1077.73,1083.38,-5.65
OITM190471,ORDR098256,PROD002599,SELR000841,1,5156.64,30.2,3599.33,3260.82,338.51
OITM190472,ORDR098257,PROD003045,SELR001121,1,2462.54,8.2,2260.61,2162.53,98.08
OITM190473,ORDR098257,PROD000012,SELR000393,2,4131.75,5.0,7850.32,3183.24,1483.84
OITM190474,ORDR098257,PROD000551,SELR000464,3,3453.55,19.1,8381.77,2160.34,1900.75
OITM190475,ORDR098257,PROD003105,SELR000736,2,10758.67,6.1,20204.78,8650.47,2903.84
OITM190476,ORDR098257,PROD001104,SELR000121,2,1108.05,12.9,1930.22,857.17,215.88
OITM190477,ORDR098257,PROD001863,SELR000815,1,2378.36,19.1,1924.09,1798.46,125.63
OITM190478,ORDR098257,PROD003097,SELR001045,2,1932.08,4.2,3701.87,1414.84,872.19
OITM190479,ORDR098257,PROD000987,SELR001168,2,13876.6,18.3,22674.36,9833.66,3007.04
OITM190480,ORDR098258,PROD000228,SELR000965,1,44.64,8.7,40.76,41.34,-0.58
OITM190481,ORDR098259,PROD001314,SELR000796,1,258.32,4.7,246.18,212.44,33.74
OITM190482,ORDR098259,PROD002557,SELR001080,3,7496.1,14.2,19294.96,6046.67,1154.95
OITM190483,ORDR098259,PROD001846,SELR000408,1,820.75,24.1,622.95,541.58,81.37
OITM190484,ORDR098259,PROD003453,SELR000248,5,232.66,9.3,1055.11,164.27,233.76
OITM190485,ORDR098259,PROD003454,SELR000809,1,504.1,7.7,465.28,363.17,102.11
OITM190486,ORDR098259,PROD000637,SELR000389,1,3736.62,12.2,3280.75,2364.07,916.68
OITM190487,ORDR098259,PROD003246,SELR000872,2,4691.85,17.6,7732.17,3508.77,714.63
OITM190488,ORDR098260,PROD002994,SELR000999,1,1706.14,25.7,1267.66,1061.06,206.6
OITM190489,ORDR098260,PROD002683,SELR000985,1,3722.44,17.2,3082.18,2696.44,385.74
OITM190490,ORDR098261,PROD000956,SELR001045,1,1263.17,10.2,1134.33,919.15,215.18
OITM190491,ORDR098261,PROD000448,SELR000969,1,5494.16,23.7,4192.04,3355.15,836.89
OITM190492,ORDR098261,PROD000033,SELR000330,1,2641.85,20.7,2094.99,1718.67,376.32
OITM190493,ORDR098262,PROD001822,SELR000988,1,452.36,6.5,422.96,321.74,101.22
OITM190494,ORDR098262,PROD000611,SELR001078,1,396.79,22.4,307.91,253.23,54.68
OITM190495,ORDR098262,PROD003466,SELR001067,1,573.28,8.0,527.42,475.02,52.4
OITM190496,ORDR098262,PROD000669,SELR000733,1,331.04,5.6,312.5,279.85,32.65
OITM190497,ORDR098262,PROD003453,SELR000248,1,232.66,5.4,220.1,164.27,55.83
OITM190498,ORDR098262,PROD000487,SELR001069,1,858.44,10.4,769.16,614.24,154.92
OITM190499,ORDR098262,PROD002997,SELR000444,2,4084.62,27.0,5963.55,2998.11,-32.67
OITM190500,ORDR098262,PROD002599,SELR000841,1,5156.64,32.6,3475.58,3260.82,214.76
OITM190501,ORDR098262,PROD000520,SELR001001,3,12888.64,4.7,36848.62,10078.48,6613.18
OITM190502,ORDR098262,PROD001214,SELR000183,3,420.08,10.8,1124.13,334.64,120.21
OITM190503,ORDR098263,PROD001657,SELR001115,1,1012.14,21.7,792.51,721.68,70.83
OITM190504,ORDR098263,PROD000683,SELR000649,1,1428.29,5.4,1351.16,1078.73,272.43
OITM190505,ORDR098264,PROD003173,SELR000494,1,727.89,5.1,690.77,577.01,113.76
OITM190506,ORDR098265,PROD003211,SELR000500,1,212.73,4.2,203.8,170.13,33.67
OITM190507,ORDR098265,PROD001312,SELR001054,1,424.37,10.3,380.66,277.27,103.39
OITM190508,ORDR098266,PROD000750,SELR000414,2,15698.65,9.0,28571.54,11377.52,5816.5
OITM190509,ORDR098267,PROD001606,SELR000273,2,28653.02,11.9,50486.62,26036.5,-1586.38
OITM190510,ORDR098268,PROD001346,SELR001156,1,1012.85,8.8,923.72,786.5,137.22
OITM190511,ORDR098268,PROD000345,SELR000466,1,228.23,12.9,198.79,212.12,-13.33
OITM190512,ORDR098269,PROD001399,SELR000906,1,1829.46,6.2,1716.03,1281.35,434.68
OITM190513,ORDR098270,PROD000229,SELR000555,4,1144.72,12.5,4006.52,785.77,863.44
OITM190514,ORDR098270,PROD002515,SELR001040,1,2419.58,16.9,2010.67,1778.41,232.26
OITM190515,ORDR098271,PROD000874,SELR000704,3,1435.34,28.9,3061.58,1092.86,-217.0
OITM190516,ORDR098272,PROD001070,SELR000268,1,2696.64,7.6,2491.7,2143.28,348.42
OITM190517,ORDR098273,PROD002990,SELR000266,4,859.6,8.1,3159.89,641.16,595.25
OITM190518,ORDR098273,PROD000969,SELR000209,1,587.98,8.4,538.59,430.99,107.6
OITM190519,ORDR098274,PROD002741,SELR000536,1,1486.73,0.0,1486.73,1179.71,307.02
OITM190520,ORDR098275,PROD000999,SELR001139,1,370.04,12.3,324.53,284.23,40.3
OITM190521,ORDR098276,PROD000306,SELR000723,1,2895.68,15.6,2443.95,2264.01,179.94
OITM190522,ORDR098276,PROD002635,SELR000131,2,423.93,2.4,827.51,345.93,135.65
OITM190523,ORDR098277,PROD001608,SELR000230,1,5516.76,10.4,4943.02,3936.84,1006.18
OITM190524,ORDR098278,PROD002869,SELR000273,4,53717.0,8.3,197033.96,42978.51,25119.92
OITM190525,ORDR098279,PROD000921,SELR000035,2,4792.87,11.2,8512.14,3455.54,1601.06
OITM190526,ORDR098280,PROD001864,SELR001125,1,641.47,16.5,535.63,435.03,100.6
OITM190527,ORDR098281,PROD003151,SELR000104,1,1119.59,25.2,837.45,801.98,35.47
OITM190528,ORDR098281,PROD001864,SELR001125,2,641.47,16.2,1075.1,435.03,205.04
OITM190529,ORDR098282,PROD002994,SELR000999,1,1706.14,20.6,1354.68,1061.06,293.62
OITM190530,ORDR098283,PROD002235,SELR001197,2,1505.64,27.8,2174.14,953.75,266.64
OITM190531,ORDR098284,PROD002232,SELR000067,2,394.07,16.5,658.1,272.58,112.94
OITM190532,ORDR098285,PROD002000,SELR001041,1,2123.19,23.5,1624.24,1295.95,328.29
OITM190533,ORDR098285,PROD001796,SELR000582,1,599.27,3.6,577.7,514.39,63.31
OITM190534,ORDR098285,PROD002015,SELR000435,1,282.72,19.8,226.74,210.82,15.92
OITM190535,ORDR098285,PROD001461,SELR000718,1,951.16,12.2,835.12,719.8,115.32
OITM190536,ORDR098286,PROD001996,SELR000391,1,2508.94,20.2,2002.13,1604.9,397.23
OITM190537,ORDR098286,PROD003225,SELR000458,2,474.5,4.1,910.09,420.43,69.23
OITM190538,ORDR098287,PROD000277,SELR000471,1,6441.13,18.4,5255.96,4210.53,1045.43
OITM190539,ORDR098288,PROD003029,SELR000328,1,4905.02,9.4,4443.95,3873.99,569.96
OITM190540,ORDR098289,PROD000592,SELR000343,2,13009.14,18.4,21230.92,10306.27,618.38
OITM190541,ORDR098289,PROD000108,SELR000359,4,466.02,5.0,1770.88,360.63,328.36
OITM190542,ORDR098289,PROD001212,SELR000432,1,860.42,4.2,824.28,739.75,84.53
OITM190543,ORDR098289,PROD001864,SELR001125,1,641.47,20.0,513.18,435.03,78.15
OITM190544,ORDR098290,PROD002715,SELR000310,1,379.8,2.2,371.44,305.98,65.46
OITM190545,ORDR098291,PROD003210,SELR000907,1,1356.31,8.6,1239.67,1096.5,143.17
OITM190546,ORDR098291,PROD003453,SELR000248,3,232.66,15.4,590.49,164.27,97.68
OITM190547,ORDR098291,PROD000895,SELR000129,1,5813.78,29.7,4087.09,4466.67,-379.58
OITM190548,ORDR098292,PROD000943,SELR000680,1,835.72,7.5,773.04,559.03,214.01
OITM190549,ORDR098293,PROD000862,SELR000229,1,341.99,8.9,311.55,305.1,6.45
OITM190550,ORDR098293,PROD001689,SELR001052,3,498.74,8.9,1363.06,395.04,177.94
OITM190551,ORDR098294,PROD002557,SELR001080,1,7496.1,18.3,6124.31,6046.67,77.64
OITM190552,ORDR098294,PROD002885,SELR000963,1,2780.46,9.5,2516.32,2119.96,396.36
OITM190553,ORDR098295,PROD001551,SELR000164,1,14852.67,11.5,13144.61,11884.53,1260.08
OITM190554,ORDR098296,PROD002599,SELR000841,1,5156.64,17.2,4269.7,3260.82,1008.88
OITM190555,ORDR098297,PROD003453,SELR000248,2,232.66,10.7,415.53,164.27,86.99
OITM190556,ORDR098298,PROD001693,SELR000366,1,1540.14,15.4,1302.96,1156.57,146.39
OITM190557,ORDR098299,PROD003198,SELR000291,1,19570.34,2.9,19002.8,16079.39,2923.41
OITM190558,ORDR098300,PROD000111,SELR000988,1,1052.53,10.5,942.01,723.56,218.45
OITM190559,ORDR098300,PROD002292,SELR000979,2,3557.23,27.7,5143.75,2549.0,45.75
OITM190560,ORDR098300,PROD002997,SELR000444,1,4084.62,17.1,3386.15,2998.11,388.04
OITM190561,ORDR098301,PROD000339,SELR000970,1,2403.53,14.5,2055.02,1901.91,153.11
OITM190562,ORDR098302,PROD003355,SELR000441,2,194.91,4.1,373.84,158.75,56.34
OITM190563,ORDR098303,PROD001675,SELR001183,1,1429.98,20.7,1133.97,962.36,171.61
OITM190564,ORDR098303,PROD000669,SELR000733,1,331.04,0.7,328.72,279.85,48.87
OITM190565,ORDR098303,PROD003101,SELR001092,3,1551.52,6.6,4347.36,1086.96,1086.48
OITM190566,ORDR098303,PROD003396,SELR000303,1,1464.23,18.5,1193.35,1019.65,173.7
OITM190567,ORDR098303,PROD000364,SELR000879,1,523.85,14.1,449.99,393.11,56.88
OITM190568,ORDR098304,PROD001707,SELR000499,1,1181.08,7.8,1088.96,1057.74,31.22
OITM190569,ORDR098305,PROD001795,SELR001080,4,4202.46,7.7,15515.48,3021.37,3430.0
OITM190570,ORDR098306,PROD000198,SELR000211,3,102.44,5.2,291.34,95.87,3.73
OITM190571,ORDR098306,PROD002066,SELR000741,1,1155.64,16.2,968.43,754.21,214.22
OITM190572,ORDR098306,PROD000592,SELR000343,2,13009.14,8.6,23780.71,10306.27,3168.17
OITM190573,ORDR098307,PROD001128,SELR001180,1,8434.48,7.9,7768.16,6315.3,1452.86
OITM190574,ORDR098307,PROD000247,SELR000060,5,248.16,7.0,1153.94,201.48,146.54
OITM190575,ORDR098307,PROD002751,SELR000959,1,17578.83,6.9,16365.89,12630.39,3735.5
OITM190576,ORDR098307,PROD000083,SELR000243,1,4788.17,26.1,3538.46,3320.04,218.42
OITM190577,ORDR098307,PROD002506,SELR000919,1,2211.2,8.7,2018.83,1996.73,22.1
OITM190578,ORDR098308,PROD002854,SELR000084,2,614.09,16.3,1027.99,430.82,166.35
OITM190579,ORDR098309,PROD002656,SELR000869,2,5482.9,23.5,8388.84,3605.42,1178.0
OITM190580,ORDR098309,PROD001952,SELR001092,2,1669.41,6.1,3135.15,1330.64,473.87
OITM190581,ORDR098310,PROD001933,SELR000399,1,564.6,3.9,542.58,518.43,24.15
OITM190582,ORDR098311,PROD000551,SELR000464,1,3453.55,27.1,2517.64,2160.34,357.3
OITM190583,ORDR098312,PROD000167,SELR001095,1,1903.69,27.0,1389.69,1365.5,24.19
OITM190584,ORDR098312,PROD001864,SELR001125,1,641.47,31.4,440.05,435.03,5.02
OITM190585,ORDR098312,PROD000603,SELR000769,1,1006.9,6.8,938.43,805.74,132.69
OITM190586,ORDR098312,PROD000971,SELR000533,1,582.31,7.3,539.8,499.81,39.99
OITM190587,ORDR098312,PROD001569,SELR000249,1,462.52,7.0,430.14,303.46,126.68
OITM190588,ORDR098313,PROD000987,SELR001168,1,13876.6,12.6,12128.15,9833.66,2294.49
OITM190589,ORDR098313,PROD002776,SELR000161,1,5880.12,8.5,5380.31,4869.33,510.98
OITM190590,ORDR098314,PROD000421,SELR000422,1,7992.42,5.4,7560.83,5805.25,1755.58
OITM190591,ORDR098315,PROD002915,SELR000076,2,3243.96,15.7,5469.32,2358.13,753.06
OITM190592,ORDR098315,PROD000260,SELR000906,1,1041.77,11.4,923.01,740.88,182.13
OITM190593,ORDR098316,PROD003410,SELR000270,1,505.75,14.3,433.43,376.92,56.51
OITM190594,ORDR098316,PROD002889,SELR000140,1,2812.95,12.1,2472.58,2284.12,188.46
