product_id,product_name,category,sub_category,seller_id,cost_price,selling_price,launch_date
PROD003059,Basic Baby Gear 112,Toys & Baby Products,Baby Gear,SELR001019,4192.58,5727.58,2023-11-14
PROD003060,Premium Bags 120,Fashion,Bags,SELR000923,1422.57,2242.7,2022-12-08
PROD003061,Everyday Headphones 267,Electronics,Headphones,SELR001151,1248.82,1568.46,2024-01-07
PROD003062,Superior Storage 193,Home & Kitchen,Storage,SELR000276,2328.39,3270.24,2024-02-20
PROD003063,Comfort Watches & Jewellery 306,Fashion,Watches & Jewellery,SELR000421,1961.04,2859.08,2024-03-29
PROD003064,Essential Home Decor 536,Home & Kitchen,Home Decor,SELR000964,7011.03,9715.6,2023-03-04
PROD003065,Superior Furniture 311,Home & Kitchen,Furniture,SELR000114,304.61,421.31,2023-03-12
PROD003066,Deluxe Watches & Jewellery 692,Fashion,Watches & Jewellery,SELR000153,1087.95,1733.99,2024-02-22
PROD003067,Basic Cookware 430,Home & Kitchen,Cookware,SELR000456,8256.42,10396.88,2025-08-21
PROD003068,Pro Storage 808,Home & Kitchen,Storage,SELR000158,327.95,414.91,2023-08-04
PROD003069,Trendy Smartphone 641,Electronics,Smartphones,SELR000568,20821.32,26169.14,2023-12-29
PROD003070,Comfort Staples 826,Grocery,Staples,SELR000058,464.92,538.59,2023-02-23
PROD003071,Deluxe Sportswear 207,Sports & Fitness,Sportswear,SELR000889,2214.28,2937.53,2023-06-01
PROD003072,Signature Tablets 702,Electronics,Tablets,SELR000758,57057.65,63591.11,2023-02-01
PROD003073,Premium Accessorie 702,Electronics,Accessories,SELR000636,5102.73,5868.39,2025-05-18
PROD003074,Comfort Smartphone 125,Electronics,Smartphones,SELR000766,1368.31,1654.3,2023-02-27
PROD003075,Elite Accessories 172,Electronics,Accessories,SELR001140,2545.96,3012.72,2023-01-26
PROD003076,Compact Cameras 884,Electronics,Cameras,SELR001185,1458.65,1706.9,2023-05-13
PROD003077,Compact Watches & Jewellery 453,Fashion,Watches & Jewellery,SELR000125,445.98,719.78,2023-08-13
PROD003078,Superior Staples 340,Grocery,Staples,SELR000395,231.56,267.67,2025-01-22
PROD003079,Classic Staples 816,Grocery,Staples,SELR000140,200.61,213.67,2024-01-15
PROD003080,Elite Non-Fiction 478,Books,Non-Fiction,SELR001035,560.04,632.06,2025-02-19
PROD003081,Signature Personal Hygiene 456,Beauty & Personal Care,Personal Hygiene,SELR000084,427.98,605.2,2024-01-24
PROD003082,Comfort Yoga Accessories 275,Sports & Fitness,Yoga Accessories,SELR001100,4871.72,6940.5,2024-05-22
PROD003083,Deluxe Non-Fiction 379,Books,Non-Fiction,SELR000654,165.03,204.54,2023-05-24
PROD003084,Basic Toys 408,Toys & Baby Products,Toys,SELR000172,780.18,1085.91,2024-03-26
PROD003085,Elite Self-Help 172,Books,Self-Help,SELR000112,1032.76,1255.77,2024-01-19
PROD003086,Signature Comics 395,Books,Comics,SELR000356,202.47,255.87,2023-07-15
PROD003087,Advanced Staple 166,Grocery,Staples,SELR000615,235.52,274.59,2023-05-24
PROD003088,Advanced Fragrance 295,Beauty & Personal Care,Fragrances,SELR000664,742.19,1136.4,2023-09-26
PROD003089,Advanced Watches & Jewellery 958,Fashion,Watches & Jewellery,SELR001114,263.0,409.92,2024-10-12
PROD003090,Basic Laptops 736,Electronics,Laptops,SELR001124,3672.12,4481.27,2024-02-28
PROD003091,Trendy Storage 870,Home & Kitchen,Storage,SELR000203,14215.31,19480.65,2025-06-12
PROD003092,Deluxe Laptops 661,Electronics,Laptops,SELR000392,21177.78,23898.05,2023-06-19
PROD003093,Pro Men's Clothing 557,Fashion,Men's Clothing,SELR000658,409.25,614.16,2023-01-07
PROD003094,Everyday Laptops 719,Electronics,Laptops,SELR000852,5314.57,5952.36,2023-04-24
PROD003095,Smart Men's Clothing 638,Fashion,Men's Clothing,SELR000484,2052.1,3169.75,2023-08-17
PROD003096,Smart Toys 503,Toys & Baby Products,Toys,SELR000674,206.8,250.68,2024-02-18
PROD003097,Deluxe Storage 240,Home & Kitchen,Storage,SELR001045,1414.84,1932.08,2025-04-04
PROD003098,Elite Kids Wear 595,Fashion,Kids Wear,SELR001041,3308.34,4803.97,2024-02-28
PROD003099,Smart Home Decor 566,Home & Kitchen,Home Decor,SELR000690,423.32,598.28,2023-07-23
PROD003100,Classic Bags 580,Fashion,Bags,SELR000917,358.69,546.32,2023-11-21
PROD003101,Premium Fitness Equipment 774,Sports & Fitness,Fitness Equipment,SELR001092,1086.96,1551.52,2023-01-11
PROD003102,Ultra Grooming Tools 780,Beauty & Personal Care,Grooming Tools,SELR000539,1160.39,1450.54,2023-11-28
PROD003103,Comfort Camera 415,Electronics,Cameras,SELR000932,4120.97,4666.82,2024-05-25
PROD003104,Pro Home Decor 201,Home & Kitchen,Home Decor,SELR000998,957.82,1256.43,2023-06-02
PROD003105,Compact Smartphones 335,Electronics,Smartphones,SELR000736,8650.47,10758.67,2023-04-24
PROD003106,Basic Team Sport 817,Sports & Fitness,Team Sports,SELR000788,284.91,373.31,2023-08-01
PROD003107,Ultra Baby Feeding 881,Toys & Baby Products,Baby Feeding,SELR000455,2962.32,3874.85,2023-09-05
PROD003108,Essential Baby Feeding 437,Toys & Baby Products,Baby Feeding,SELR000379,926.65,1292.35,2023-05-07
PROD003109,Smart Women's Clothing 817,Fashion,Women's Clothing,SELR000042,1962.53,2901.6,2025-07-15
PROD003110,Pro Comics 519,Books,Comics,SELR000057,1105.41,1245.27,2023-09-07
PROD003111,Everyday Self-Help 420,Books,Self-Help,SELR000324,113.42,135.76,2025-02-27
PROD003112,Deluxe Staple 163,Grocery,Staples,SELR000679,55.63,60.41,2023-12-11
PROD003113,Advanced Bags 726,Fashion,Bags,SELR000668,385.78,594.99,2025-06-17
PROD003114,Pro Kitchen Appliances 664,Home & Kitchen,Kitchen Appliances,SELR001157,1683.45,2376.8,2024-09-24
PROD003115,Compact Men's Clothing 112,Fashion,Men's Clothing,SELR000205,515.51,782.65,2025-05-18
PROD003116,Comfort Accessories 783,Electronics,Accessories,SELR000123,2045.15,2255.0,2023-07-31
PROD003117,Compact Outdoor Gear 470,Sports & Fitness,Outdoor Gear,SELR000735,3357.62,4151.29,2023-11-27
PROD003118,Essential Cookware 544,Home & Kitchen,Cookware,SELR000132,5138.32,7085.0,2023-11-18
PROD003119,Superior Kids Wear 147,Fashion,Kids Wear,SELR000888,1724.42,2599.02,2023-04-30
PROD003120,Ultra Dairy 256,Grocery,Dairy,SELR000768,956.26,1022.32,2023-03-03
PROD003121,Classic Storage 150,Home & Kitchen,Storage,SELR001043,13615.59,16817.61,2025-04-16
PROD003122,Essential Educational Toys 757,Toys & Baby Products,Educational Toys,SELR000857,851.94,1218.96,2023-09-03
PROD003123,Pro Self-Help 197,Books,Self-Help,SELR000938,193.66,246.1,2023-03-27
PROD003124,Superior Snacks 928,Grocery,Snacks,SELR000827,305.44,355.34,2023-11-18
PROD003125,Elite Self-Help 618,Books,Self-Help,SELR000229,111.75,136.35,2023-08-28
PROD003126,Advanced Smart Watches 979,Electronics,Smart Watches,SELR001199,1833.92,2023.28,2022-12-20
PROD003127,Everyday Headphones 300,Electronics,Headphones,SELR000078,16552.79,20441.75,2023-10-10
PROD003128,Ultra Baby Feeding 498,Toys & Baby Products,Baby Feeding,SELR000085,1983.27,2740.37,2023-03-23
PROD003129,Premium Headphone 239,Electronics,Headphones,SELR000694,26967.31,31943.48,2024-03-03
PROD003130,Signature Furniture 715,Home & Kitchen,Furniture,SELR000038,1244.98,1739.64,2022-12-08
PROD003131,Compact Skincare 987,Beauty & Personal Care,Skincare,SELR000556,1025.31,1343.15,2025-09-20
PROD003132,Compact Footwear 500,Fashion,Footwear,SELR000538,879.73,1199.75,2022-11-29
PROD003133,Smart Kids Wear 615,Fashion,Kids Wear,SELR001044,2375.07,3293.02,2023-09-14
PROD003134,Everyday Furniture 369,Home & Kitchen,Furniture,SELR001023,3840.33,5334.73,2025-01-10
PROD003135,Signature Cookware 860,Home & Kitchen,Cookware,SELR000530,17391.75,22950.54,2025-08-24
PROD003136,Compact Cycling 203,Sports & Fitness,Cycling,SELR001136,7118.64,9724.69,2023-10-15
PROD003137,Comfort Headphones 623,Electronics,Headphones,SELR000569,830.28,971.79,2024-01-13
PROD003138,Comfort Kitchen Appliances 101,Home & Kitchen,Kitchen Appliances,SELR000681,1506.34,1879.18,2023-05-22
PROD003139,Essential Men's Clothing 975,Fashion,Men's Clothing,SELR000583,884.32,1185.66,2023-08-16
PROD003140,Essential Haircare 520,Beauty & Personal Care,Haircare,SELR000556,1766.03,2399.28,2023-09-08
PROD003141,Classic Laptops 752,Electronics,Laptops,SELR000392,1789.86,2162.74,2024-01-06
PROD003142,Pro Watches & Jewellery 204,Fashion,Watches & Jewellery,SELR000125,2981.53,4851.62,2023-02-23
PROD003143,Advanced Personal Care Essentials 176,Grocery,Personal Care Essentials,SELR001107,991.94,1156.45,2025-08-21
PROD003144,Smart Footwear 602,Fashion,Footwear,SELR001004,683.66,1009.69,2025-10-11
PROD003145,Classic Children's Books 710,Books,Children's Books,SELR000261,250.01,321.52,2023-04-05
PROD003146,Elite Men's Clothing 753,Fashion,Men's Clothing,SELR000921,326.94,488.45,2023-05-12
PROD003147,Deluxe Women's Clothing 239,Fashion,Women's Clothing,SELR000397,510.36,815.36,2023-06-21
PROD003148,Comfort Men's Clothing 293,Fashion,Men's Clothing,SELR000888,666.43,1067.81,2023-10-18
PROD003149,Advanced Diapers 313,Toys & Baby Products,Diapers,SELR000537,3884.97,4828.99,2023-10-01
PROD003150,Smart Bedding 782,Home & Kitchen,Bedding,SELR000730,6581.07,8558.65,2025-06-12
PROD003151,Signature Bags 847,Fashion,Bags,SELR000104,801.98,1119.59,2023-03-01
PROD003152,Deluxe Makeup 641,Beauty & Personal Care,Makeup,SELR000047,873.46,1181.75,2023-12-08
PROD003153,Advanced Home Decor 365,Home & Kitchen,Home Decor,SELR001043,6223.69,8707.28,2025-05-10
PROD003154,Premium Comics 527,Books,Comics,SELR000310,265.33,297.39,2023-07-23
PROD003155,Comfort Toys 342,Toys & Baby Products,Toys,SELR000191,189.11,239.88,2024-06-20
PROD003156,Advanced Haircare 137,Beauty & Personal Care,Haircare,SELR000548,2586.06,3538.1,2024-04-28
PROD003157,Elite Furniture 410,Home & Kitchen,Furniture,SELR000973,6316.61,9066.22,2024-01-06
PROD003158,Pro Footwear 692,Fashion,Footwear,SELR000715,671.18,1004.39,2023-06-01
PROD003159,Elite Diapers 797,Toys & Baby Products,Diapers,SELR000207,2979.01,4032.69,2023-05-07
PROD003160,Advanced Cookware 881,Home & Kitchen,Cookware,SELR000865,474.97,663.53,2024-01-02
PROD003161,Everyday Men's Clothing 837,Fashion,Men's Clothing,SELR000611,3410.54,5351.37,2025-06-20
PROD003162,Deluxe Baby Feeding 655,Toys & Baby Products,Baby Feeding,SELR000239,2099.5,2916.05,2023-06-04
PROD003163,Smart Toys 412,Toys & Baby Products,Toys,SELR000302,1285.03,1621.65,2024-09-01
PROD003164,Ultra Storage 652,Home & Kitchen,Storage,SELR000127,12494.83,15614.15,2025-09-27
PROD003165,Ultra Watches & Jewellery 690,Fashion,Watches & Jewellery,SELR000635,2731.63,3894.7,2023-10-16
PROD003166,Premium Sportswear 454,Sports & Fitness,Sportswear,SELR000605,3156.34,4422.9,2023-10-09
PROD003167,Deluxe Staple 457,Grocery,Staples,SELR000142,682.18,736.3,2023-05-20
PROD003168,Superior Storage 100,Home & Kitchen,Storage,SELR000870,3659.54,4645.23,2023-02-19
PROD003169,Ultra Bags 514,Fashion,Bags,SELR000555,345.67,511.5,2023-12-28
PROD003170,Basic Men's Clothing 789,Fashion,Men's Clothing,SELR000966,4340.66,7134.23,2023-11-29
PROD003171,Essential Footwear 993,Fashion,Footwear,SELR000634,1311.34,2059.14,2023-12-26
PROD003172,Classic Camera 701,Electronics,Cameras,SELR000227,2398.45,2735.16,2023-04-30
PROD003173,Comfort Academic 708,Books,Academic,SELR000494,577.01,727.89,2024-02-12
PROD003174,Basic Laptops 844,Electronics,Laptops,SELR000687,20886.61,23368.17,2023-11-09
PROD003175,Everyday Furniture 533,Home & Kitchen,Furniture,SELR000230,1290.11,1587.05,2023-03-17
PROD003176,Compact Snack 656,Grocery,Snacks,SELR000987,649.81,713.11,2023-07-06
PROD003177,Premium Storage 338,Home & Kitchen,Storage,SELR000968,1742.83,2358.3,2023-04-21
PROD003178,Ultra Watches & Jewellery 241,Fashion,Watches & Jewellery,SELR000722,250.4,356.55,2023-08-01
PROD003179,Superior Educational Toys 471,Toys & Baby Products,Educational Toys,SELR000866,1921.57,2443.3,2023-02-21
PROD003180,Pro Smart Watche 268,Electronics,Smart Watches,SELR000474,9831.08,12543.38,2023-10-30
PROD003181,Basic Baby Feeding 798,Toys & Baby Products,Baby Feeding,SELR000513,227.0,287.62,2023-06-26
PROD003182,Deluxe Tablets 880,Electronics,Tablets,SELR000291,16193.67,19557.22,2023-09-28
PROD003183,Signature Cookware 438,Home & Kitchen,Cookware,SELR000282,16449.75,20199.61,2023-09-18
PROD003184,Superior Skincare 487,Beauty & Personal Care,Skincare,SELR001139,2025.65,2828.95,2023-09-28
PROD003185,Trendy Storage 692,Home & Kitchen,Storage,SELR000488,759.59,1014.65,2023-11-11
PROD003186,Everyday Fragrance 847,Beauty & Personal Care,Fragrances,SELR001065,452.28,589.68,2023-09-26
PROD003187,Elite Kids Wear 911,Fashion,Kids Wear,SELR001026,471.35,660.29,2023-07-22
PROD003188,Compact Fragrances 690,Beauty & Personal Care,Fragrances,SELR000093,709.78,904.92,2025-01-25
PROD003189,Trendy Smartphones 178,Electronics,Smartphones,SELR001151,1182.41,1371.26,2024-05-15
PROD003190,Smart Academic 574,Books,Academic,SELR000011,578.12,749.3,2023-12-03
PROD003191,Compact Skincare 425,Beauty & Personal Care,Skincare,SELR000571,124.73,192.29,2023-07-03
PROD003192,Everyday Storage 458,Home & Kitchen,Storage,SELR000961,4977.45,7103.95,2023-04-14
PROD003193,Classic Camera 363,Electronics,Cameras,SELR000636,8460.61,10011.68,2023-03-23
PROD003194,Signature Storage 131,Home & Kitchen,Storage,SELR001053,7468.85,10058.72,2023-02-18
PROD003195,Signature Personal Hygiene 337,Beauty & Personal Care,Personal Hygiene,SELR000719,2155.98,3272.6,2025-04-11
PROD003196,Signature Kids Wear 546,Fashion,Kids Wear,SELR000614,1158.26,1738.34,2025-10-05
PROD003197,Elite Sportswear 699,Sports & Fitness,Sportswear,SELR001030,1295.26,1777.55,2023-04-21
PROD003198,Smart Headphones 759,Electronics,Headphones,SELR000291,16079.39,19570.34,2025-09-26
PROD003199,Pro Women's Clothing 204,Fashion,Women's Clothing,SELR000917,299.37,490.14,2025-03-06
PROD003200,Smart Academic 487,Books,Academic,SELR000426,228.71,266.29,2024-01-15
PROD003201,Ultra Footwear 699,Fashion,Footwear,SELR000681,460.11,609.3,2025-07-25
PROD003202,Pro Kids Wear 768,Fashion,Kids Wear,SELR000541,936.8,1231.47,2024-02-13
PROD003203,Superior Team Sports 391,Sports & Fitness,Team Sports,SELR000545,386.49,464.3,2023-12-28
PROD003204,Compact Fitness Equipment 815,Sports & Fitness,Fitness Equipment,SELR000588,408.92,592.45,2025-09-03
PROD003205,Trendy Smart Watches 865,Electronics,Smart Watches,SELR000526,8653.08,9622.98,2023-08-10
PROD003206,Ultra Smart Watches 471,Electronics,Smart Watches,SELR000641,9561.16,11551.24,2023-08-05
PROD003207,Premium Storage 910,Home & Kitchen,Storage,SELR000964,2825.29,3665.18,2025-05-23
PROD003208,Deluxe Grooming Tools 844,Beauty & Personal Care,Grooming Tools,SELR000548,995.33,1286.74,2025-05-27
PROD003209,Advanced Bedding 924,Home & Kitchen,Bedding,SELR001123,737.12,1067.93,2023-04-23
PROD003210,Compact Outdoor Gear 770,Sports & Fitness,Outdoor Gear,SELR000907,1096.5,1356.31,2023-04-29
PROD003211,Ultra Children's Books 280,Books,Children's Books,SELR000500,170.13,212.73,2024-02-05
PROD003212,Advanced Toys 653,Toys & Baby Products,Toys,SELR000786,225.49,290.54,2025-07-10
PROD003213,Premium Men's Clothing 545,Fashion,Men's Clothing,SELR000421,645.9,891.21,2023-01-20
PROD003214,Pro Bags 561,Fashion,Bags,SELR000921,991.98,1327.81,2023-11-21
PROD003215,Compact Watches & Jewellery 506,Fashion,Watches & Jewellery,SELR000309,935.53,1226.87,2024-04-20
PROD003216,Smart Watches & Jewellery 216,Fashion,Watches & Jewellery,SELR000643,4130.32,6243.83,2023-11-21
PROD003217,Premium Cookware 738,Home & Kitchen,Cookware,SELR000409,407.95,515.59,2023-06-29
PROD003218,Essential Personal Care Essential 425,Grocery,Personal Care Essentials,SELR000903,534.97,614.04,2022-11-30
PROD003219,Trendy Bags 664,Fashion,Bags,SELR000645,717.95,970.63,2023-04-12
PROD003220,Ultra Kids Wear 381,Fashion,Kids Wear,SELR000931,1176.72,1643.58,2023-12-29
PROD003221,Advanced Skincare 434,Beauty & Personal Care,Skincare,SELR001191,163.88,221.85,2025-05-18
PROD003222,Comfort Toys 518,Toys & Baby Products,Toys,SELR000207,2088.3,2690.84,2024-01-06
PROD003223,Elite Bags 455,Fashion,Bags,SELR000205,281.27,377.51,2022-12-01
PROD003224,Essential Non-Fiction 730,Books,Non-Fiction,SELR000011,438.33,532.13,2023-04-23
PROD003225,Pro Snacks 985,Grocery,Snacks,SELR000458,420.43,474.5,2023-10-09
PROD003226,Classic Kitchen Appliances 626,Home & Kitchen,Kitchen Appliances,SELR000789,2297.57,3054.11,2024-04-17
PROD003227,Essential Skincare 290,Beauty & Personal Care,Skincare,SELR000524,2650.66,3999.01,2023-06-21
PROD003228,Compact Furniture 835,Home & Kitchen,Furniture,SELR001012,1438.59,1971.3,2024-01-03
PROD003229,Trendy Kids Wear 419,Fashion,Kids Wear,SELR001182,265.21,346.72,2023-02-09
PROD003230,Premium Bedding 199,Home & Kitchen,Bedding,SELR000656,1105.58,1540.73,2022-12-29
PROD003231,Smart Laptop 122,Electronics,Laptops,SELR000918,46833.04,57273.8,2023-09-16
PROD003232,Compact Cycling 817,Sports & Fitness,Cycling,SELR000161,3606.59,4356.87,2023-03-13
PROD003233,Advanced Packaged Food 706,Grocery,Packaged Food,SELR000339,1141.39,1221.76,2023-02-19
PROD003234,Deluxe Kids Wear 813,Fashion,Kids Wear,SELR000204,3859.83,5209.21,2023-08-03
PROD003235,Compact Skincare 776,Beauty & Personal Care,Skincare,SELR000217,133.61,189.61,2023-09-01
PROD003236,Superior Watches & Jewellery 442,Fashion,Watches & Jewellery,SELR000197,347.22,454.88,2023-12-07
PROD003237,Everyday Tablets 938,Electronics,Tablets,SELR001151,15084.2,18597.11,2023-01-13
PROD003238,Compact Outdoor Gear 413,Sports & Fitness,Outdoor Gear,SELR000500,663.63,884.87,2023-11-21
PROD003239,Classic Tablets 794,Electronics,Tablets,SELR000852,10527.68,11885.25,2023-10-01
PROD003240,Essential Fiction 539,Books,Fiction,SELR000932,296.8,366.45,2023-10-06
PROD003241,Advanced Men's Clothing 208,Fashion,Men's Clothing,SELR000643,3233.89,4678.15,2025-04-16
PROD003242,Premium Personal Care Essentials 400,Grocery,Personal Care Essentials,SELR000416,462.67,518.28,2023-12-13
PROD003243,Comfort Furniture 743,Home & Kitchen,Furniture,SELR000258,5425.32,7603.41,2023-01-22
PROD003244,Superior Storage 796,Home & Kitchen,Storage,SELR000181,2633.43,3249.8,2023-10-08
PROD003245,Smart Academic 919,Books,Academic,SELR000840,879.38,1080.03,2023-01-27
PROD003246,Trendy Bedding 282,Home & Kitchen,Bedding,SELR000872,3508.77,4691.85,2023-09-16
PROD003247,Essential Kids Wear 970,Fashion,Kids Wear,SELR000451,413.35,607.7,2023-06-22
PROD003248,Premium Snacks 565,Grocery,Snacks,SELR000689,245.0,270.98,2023-02-12
PROD003249,Superior Women's Clothing 386,Fashion,Women's Clothing,SELR001041,384.68,602.72,2024-07-11
PROD003250,Everyday Smartphones 396,Electronics,Smartphones,SELR000590,5957.93,7305.13,2023-06-17
PROD003251,Basic Cookware 412,Home & Kitchen,Cookware,SELR001158,363.63,485.81,2023-05-14
PROD003252,Signature Personal Hygiene 156,Beauty & Personal Care,Personal Hygiene,SELR001107,152.17,223.69,2023-06-22
PROD003253,Deluxe Makeup 378,Beauty & Personal Care,Makeup,SELR000953,778.63,1078.72,2023-06-14
PROD003254,Ultra Staples 681,Grocery,Staples,SELR000871,1348.81,1482.51,2022-12-05
PROD003255,Elite Makeup 137,Beauty & Personal Care,Makeup,SELR000257,468.12,688.72,2023-06-12
PROD003256,Basic Footwear 114,Fashion,Footwear,SELR000598,1140.31,1745.22,2023-06-01
PROD003257,Compact Men's Clothing 632,Fashion,Men's Clothing,SELR000025,4201.82,6485.45,2024-10-13
PROD003258,Deluxe Accessories 729,Electronics,Accessories,SELR000565,1552.09,1765.79,2023-03-11
PROD003259,Smart Comic 974,Books,Comics,SELR000294,867.29,978.85,2023-02-23
PROD003260,Basic Smartphones 532,Electronics,Smartphones,SELR000687,7508.05,9483.21,2023-01-07
PROD003261,Elite Personal Hygiene 655,Beauty & Personal Care,Personal Hygiene,SELR001154,1459.83,1875.44,2025-03-20
PROD003262,Basic Haircare 618,Beauty & Personal Care,Haircare,SELR000988,1301.09,1775.49,2025-09-25
PROD003263,Deluxe Comics 938,Books,Comics,SELR000637,938.03,1147.31,2023-12-05
PROD003264,Basic Smartphone 241,Electronics,Smartphones,SELR000208,8936.12,9843.75,2023-03-16
