return_id,order_id,order_item_id,return_date,return_reason,return_status,refund_amount
RTRN006067,ORDR091823,,2025-11-19,Product not as described,Refunded,158.62
RTRN006068,ORDR091841,,2025-11-15,Product not as described,Refunded,4909.95
RTRN006069,ORDR091844,,2025-11-14,Product not as described,Refunded,25707.83
RTRN006070,ORDR091879,,2025-11-18,Quality issue,Rejected,4814.83
RTRN006071,ORDR091883,,2025-11-18,Product not as described,Refunded,17599.79
RTRN006072,ORDR091899,,2025-11-23,Quality issue,Refunded,382.21
RTRN006073,ORDR091914,,2025-11-20,Product not as described,Refunded,135709.75
RTRN006074,ORDR091917,,2025-11-13,Customer changed mind,Refunded,16423.46
RTRN006075,ORDR091997,,2025-11-16,Size issue,Refunded,1407.64
RTRN006076,ORDR092048,,2025-11-19,Damaged product,Refunded,18520.99
RTRN006077,ORDR092050,,2025-11-15,Damaged product,Refunded,13136.26
RTRN006078,ORDR092053,,2025-11-19,Late delivery,Refunded,679.31
RTRN006079,ORDR092056,,2025-11-11,Quality issue,Rejected,3682.99
RTRN006080,ORDR092060,,2025-11-15,Size issue,Rejected,312.7
RTRN006081,ORDR092065,,2025-11-10,Product not as described,Rejected,23101.3
RTRN006082,ORDR092070,,2025-11-18,Quality issue,Refunded,2732.13
RTRN006083,ORDR092096,,2025-11-09,Damaged product,Refunded,6511.42
RTRN006084,ORDR092102,,2025-11-20,Quality issue,Rejected,532.17
RTRN006085,ORDR092110,,2025-11-13,Size issue,Rejected,591.43
RTRN006086,ORDR092114,,2025-11-26,Quality issue,Rejected,1772.01
RTRN006087,ORDR092117,,2025-11-10,Quality issue,Refunded,10602.45
RTRN006088,ORDR092124,,2025-11-18,Quality issue,Refunded,875.43
RTRN006089,ORDR092131,,2025-11-14,Size issue,Refunded,502.07
RTRN006090,ORDR092141,,2025-11-16,Size issue,Refunded,10364.54
RTRN006091,ORDR092142,,2025-11-12,Quality issue,Refunded,1296.89
RTRN006092,ORDR092151,,2025-11-14,Product not as described,Refunded,5457.6
RTRN006093,ORDR092162,,2025-11-17,Damaged product,Refunded,174.64
RTRN006094,ORDR092214,,2025-11-19,Quality issue,Rejected,45592.56
RTRN006095,ORDR092235,,2025-11-19,Customer changed mind,Rejected,208.61
RTRN006096,ORDR092292,,2025-11-09,Product not as described,Refunded,374.38
RTRN006097,ORDR092312,,2025-11-19,Damaged product,Refunded,26630.78
RTRN006098,ORDR092318,,2025-11-11,Customer changed mind,Refunded,3482.12
RTRN006099,ORDR092324,,2025-11-24,Damaged product,Refunded,116.81
RTRN006100,ORDR092336,,2025-11-10,Wrong product,Refunded,6801.01
RTRN006101,ORDR092338,,2025-11-20,Wrong product,Rejected,59992.25
RTRN006102,ORDR092344,,2025-11-13,Damaged product,Refunded,14278.47
RTRN006103,ORDR092347,,2025-11-16,Quality issue,Refunded,31247.02
RTRN006104,ORDR092348,,2025-11-15,Customer changed mind,Rejected,23387.66
RTRN006105,ORDR092353,,2025-11-20,Late delivery,Refunded,233.61
RTRN006106,ORDR092356,,2025-11-13,Product not as described,Refunded,14900.5
RTRN006107,ORDR092370,,2025-11-17,Customer changed mind,Refunded,3826.72
RTRN006108,ORDR092378,,2025-11-07,Damaged product,Refunded,5816.46
RTRN006109,ORDR092397,,2025-11-21,Customer changed mind,Rejected,4649.33
RTRN006110,ORDR092404,,2025-11-17,Quality issue,Refunded,201.66
RTRN006111,ORDR092411,,2025-11-25,Quality issue,Refunded,248.81
RTRN006112,ORDR092414,,2025-11-20,Customer changed mind,Refunded,460.22
RTRN006113,ORDR092417,,2025-11-12,Wrong product,Refunded,3366.69
RTRN006114,ORDR092418,,2025-11-20,Wrong product,Refunded,485.56
RTRN006115,ORDR092426,,2025-11-20,Size issue,Refunded,10074.21
RTRN006116,ORDR092436,,2025-11-23,Size issue,Refunded,1358.48
RTRN006117,ORDR092456,,2025-11-24,Wrong product,Refunded,3423.29
RTRN006118,ORDR092459,,2025-11-14,Product not as described,Refunded,350.33
RTRN006119,ORDR092469,,2025-11-11,Product not as described,Refunded,16939.14
RTRN006120,ORDR092498,,2025-11-14,Customer changed mind,Refunded,1217.01
RTRN006121,ORDR092499,,2025-11-14,Size issue,Refunded,3460.89
RTRN006122,ORDR092503,,2025-11-14,Wrong product,Refunded,34081.34
RTRN006123,ORDR092516,,2025-11-14,Damaged product,Rejected,12144.25
RTRN006124,ORDR092522,,2025-11-15,Customer changed mind,Rejected,365.46
RTRN006125,ORDR092529,,2025-11-14,Quality issue,Rejected,7244.25
RTRN006126,ORDR092540,,2025-11-14,Size issue,Rejected,3186.8
RTRN006127,ORDR092555,,2025-11-18,Customer changed mind,Rejected,2790.55
RTRN006128,ORDR092577,,2025-11-08,Damaged product,Refunded,46043.76
RTRN006129,ORDR092612,,2025-11-11,Quality issue,Rejected,16688.41
RTRN006130,ORDR092618,,2025-11-18,Size issue,Rejected,1484.86
RTRN006131,ORDR092624,,2025-11-20,Wrong product,Refunded,41585.02
RTRN006132,ORDR092654,,2025-11-18,Damaged product,Rejected,42.01
RTRN006133,ORDR092663,,2025-11-11,Size issue,Refunded,607.0
RTRN006134,ORDR092664,,2025-11-29,Wrong product,Refunded,36885.23
RTRN006135,ORDR092685,,2025-11-18,Damaged product,Refunded,2614.74
RTRN006136,ORDR092694,,2025-12-03,Size issue,Refunded,4003.9
RTRN006137,ORDR092710,,2025-11-17,Customer changed mind,Refunded,4103.78
RTRN006138,ORDR092720,,2025-11-15,Damaged product,Refunded,61624.62
RTRN006139,ORDR092727,,2025-11-16,Product not as described,Rejected,13369.54
RTRN006140,ORDR092736,,2025-11-18,Damaged product,Rejected,15197.36
RTRN006141,ORDR092739,,2025-11-16,Quality issue,Refunded,10131.61
RTRN006142,ORDR092746,,2025-11-21,Quality issue,Refunded,24541.26
RTRN006143,ORDR092755,,2025-11-25,Customer changed mind,Refunded,318.8
RTRN006144,ORDR092773,,2025-11-15,Size issue,Refunded,771.27
RTRN006145,ORDR092784,,2025-11-16,Damaged product,Refunded,9147.24
RTRN006146,ORDR092785,,2025-11-15,Quality issue,Rejected,50861.37
RTRN006147,ORDR092786,,2025-11-18,Wrong product,Refunded,677.71
RTRN006148,ORDR092798,,2025-12-04,Product not as described,Refunded,1842.69
RTRN006149,ORDR092836,,2025-11-15,Customer changed mind,Refunded,1099.46
RTRN006150,ORDR092857,,2025-11-14,Customer changed mind,Rejected,44095.6
RTRN006151,ORDR092866,,2025-11-18,Size issue,Refunded,3553.87
RTRN006152,ORDR092869,,2025-11-20,Damaged product,Refunded,1181.42
RTRN006153,ORDR092878,,2025-11-12,Wrong product,Rejected,1180.39
RTRN006154,ORDR092965,,2025-11-20,Damaged product,Refunded,15975.67
RTRN006155,ORDR092980,,2025-11-21,Late delivery,Refunded,1410.39
RTRN006156,ORDR092982,,2025-11-20,Product not as described,Refunded,3008.33
RTRN006157,ORDR092999,,2025-11-17,Quality issue,Refunded,7354.03
RTRN006158,ORDR093005,,2025-11-22,Customer changed mind,Refunded,615.76
RTRN006159,ORDR093025,,2025-11-25,Customer changed mind,Refunded,460.11
RTRN006160,ORDR093037,,2025-11-21,Wrong product,Refunded,4808.2
RTRN006161,ORDR093055,,2025-11-20,Wrong product,Refunded,2030.31
RTRN006162,ORDR093061,,2025-11-25,Quality issue,Refunded,42067.9
RTRN006163,ORDR093062,,2025-11-23,Product not as described,Refunded,5225.44
RTRN006164,ORDR093077,,2025-11-17,Damaged product,Rejected,9656.52
RTRN006165,ORDR093084,,2025-11-12,Size issue,Refunded,2009.73
RTRN006166,ORDR093110,,2025-11-25,Product not as described,Refunded,48921.84
RTRN006167,ORDR093123,,2025-11-24,Quality issue,Rejected,22080.16
RTRN006168,ORDR093169,,2025-11-13,Quality issue,Refunded,233.42
RTRN006169,ORDR093182,,2025-11-22,Damaged product,Refunded,254.24
RTRN006170,ORDR093195,,2025-11-18,Quality issue,Refunded,619.17
RTRN006171,ORDR093197,,2025-11-27,Wrong product,Refunded,13033.68
RTRN006172,ORDR093207,,2025-11-25,Damaged product,Rejected,7656.1
RTRN006173,ORDR093214,,2025-11-24,Size issue,Refunded,9498.34
RTRN006174,ORDR093218,,2025-11-12,Quality issue,Refunded,20427.58
RTRN006175,ORDR093220,,2025-11-23,Product not as described,Refunded,1647.12
RTRN006176,ORDR093224,,2025-11-15,Damaged product,Rejected,16022.26
RTRN006177,ORDR093227,,2025-11-16,Wrong product,Refunded,640.6
RTRN006178,ORDR093237,,2025-11-12,Size issue,Refunded,4224.79
RTRN006179,ORDR093239,,2025-11-19,Quality issue,Refunded,645.22
RTRN006180,ORDR093255,,2025-11-11,Late delivery,Refunded,659.73
RTRN006181,ORDR093259,,2025-11-29,Damaged product,Rejected,11886.67
RTRN006182,ORDR093322,,2025-11-28,Damaged product,Refunded,974.34
RTRN006183,ORDR093323,,2025-11-21,Size issue,Refunded,2710.9
RTRN006184,ORDR093348,,2025-11-21,Quality issue,Refunded,889.06
RTRN006185,ORDR093356,,2025-11-18,Quality issue,Refunded,2477.57
RTRN006186,ORDR093373,,2025-11-30,Customer changed mind,Refunded,972.66
RTRN006187,ORDR093418,,2025-11-16,Quality issue,Refunded,7795.46
RTRN006188,ORDR093420,,2025-11-18,Customer changed mind,Refunded,800.88
RTRN006189,ORDR093440,,2025-11-21,Size issue,Refunded,2593.35
RTRN006190,ORDR093441,,2025-11-22,Damaged product,Refunded,19837.38
RTRN006191,ORDR093472,,2025-11-20,Damaged product,Refunded,14425.1
RTRN006192,ORDR093477,,2025-11-20,Quality issue,Refunded,723.47
RTRN006193,ORDR093480,,2025-11-25,Damaged product,Rejected,271.91
RTRN006194,ORDR093497,,2025-11-25,Size issue,Refunded,388.7
RTRN006195,ORDR093509,,2025-11-22,Quality issue,Refunded,3619.96
RTRN006196,ORDR093541,,2025-12-02,Customer changed mind,Rejected,1583.67
RTRN006197,ORDR093599,,2025-11-29,Product not as described,Refunded,645.11
RTRN006198,ORDR093601,,2025-11-23,Customer changed mind,Refunded,1364.43
RTRN006199,ORDR093609,,2025-11-23,Damaged product,Refunded,1672.24
RTRN006200,ORDR093624,,2025-11-24,Damaged product,Refunded,685.76
RTRN006201,ORDR093645,,2025-11-24,Quality issue,Refunded,597.75
RTRN006202,ORDR093660,,2025-11-23,Quality issue,Refunded,62440.96
RTRN006203,ORDR093729,,2025-11-27,Customer changed mind,Refunded,220.95
RTRN006204,ORDR093737,,2025-11-19,Wrong product,Refunded,763.61
RTRN006205,ORDR093739,,2025-11-18,Product not as described,Rejected,2894.43
RTRN006206,ORDR093741,,2025-11-27,Size issue,Refunded,1881.97
RTRN006207,ORDR093743,,2025-11-15,Quality issue,Rejected,229.84
RTRN006208,ORDR093753,,2025-12-02,Late delivery,Rejected,14406.69
RTRN006209,ORDR093803,,2025-12-01,Wrong product,Rejected,25979.17
RTRN006210,ORDR093813,,2025-11-23,Customer changed mind,Rejected,7750.33
RTRN006211,ORDR093855,,2025-11-20,Size issue,Rejected,10038.54
RTRN006212,ORDR093858,,2025-11-14,Damaged product,Refunded,38731.4
RTRN006213,ORDR093880,,2025-12-05,Size issue,Refunded,7356.67
RTRN006214,ORDR093897,,2025-11-28,Size issue,Refunded,443.75
RTRN006215,ORDR093909,,2025-11-16,Damaged product,Rejected,733.36
RTRN006216,ORDR093919,,2025-11-27,Late delivery,Refunded,823.56
RTRN006217,ORDR093929,,2025-11-17,Product not as described,Refunded,4374.56
RTRN006218,ORDR093968,,2025-11-17,Damaged product,Rejected,13080.96
RTRN006219,ORDR093976,,2025-11-19,Product not as described,Refunded,301.09
RTRN006220,ORDR093982,,2025-11-23,Product not as described,Refunded,28933.63
RTRN006221,ORDR093983,,2025-11-18,Size issue,Refunded,327.92
RTRN006222,ORDR093987,,2025-11-30,Wrong product,Refunded,411.7
RTRN006223,ORDR093995,,2025-11-29,Wrong product,Rejected,1149.59
RTRN006224,ORDR094011,,2025-11-27,Customer changed mind,Refunded,256.89
RTRN006225,ORDR094018,,2025-11-27,Damaged product,Rejected,1905.11
RTRN006226,ORDR094021,,2025-11-24,Wrong product,Refunded,881.97
RTRN006227,ORDR094061,,2025-11-26,Damaged product,Rejected,778.96
RTRN006228,ORDR094062,,2025-11-24,Product not as described,Refunded,11660.4
RTRN006229,ORDR094070,,2025-11-24,Quality issue,Refunded,1510.74
RTRN006230,ORDR094071,,2025-11-21,Product not as described,Rejected,2363.42
RTRN006231,ORDR094085,,2025-11-28,Product not as described,Rejected,104590.02
RTRN006232,ORDR094087,,2025-11-22,Damaged product,Refunded,2592.16
RTRN006233,ORDR094101,,2025-11-26,Quality issue,Rejected,984.49
RTRN006234,ORDR094105,,2025-11-28,Damaged product,Rejected,12270.32
RTRN006235,ORDR094108,,2025-11-25,Size issue,Refunded,585.04
RTRN006236,ORDR094111,,2025-11-19,Product not as described,Refunded,5892.86
RTRN006237,ORDR094120,,2025-11-28,Late delivery,Refunded,13029.96
RTRN006238,ORDR094123,,2025-11-26,Customer changed mind,Rejected,3032.1
RTRN006239,ORDR094159,,2025-11-24,Damaged product,Rejected,1265.99
RTRN006240,ORDR094184,,2025-12-07,Damaged product,Refunded,32.19
RTRN006241,ORDR094217,,2025-11-22,Customer changed mind,Rejected,1378.71
RTRN006242,ORDR094227,,2025-11-19,Customer changed mind,Rejected,779.74
RTRN006243,ORDR094240,,2025-11-14,Damaged product,Rejected,128.77
RTRN006244,ORDR094281,,2025-11-26,Product not as described,Refunded,529.25
RTRN006245,ORDR094310,,2025-11-26,Damaged product,Rejected,7405.14
RTRN006246,ORDR094316,,2025-11-30,Customer changed mind,Rejected,3035.71
RTRN006247,ORDR094329,,2025-11-30,Product not as described,Refunded,27217.89
RTRN006248,ORDR094349,,2025-11-22,Wrong product,Refunded,2806.22
RTRN006249,ORDR094368,,2025-11-27,Wrong product,Rejected,11207.67
RTRN006250,ORDR094416,,2025-11-23,Size issue,Rejected,1213.8
RTRN006251,ORDR094433,,2025-11-27,Damaged product,Refunded,12598.01
RTRN006252,ORDR094434,,2025-11-22,Damaged product,Refunded,26365.28
RTRN006253,ORDR094438,,2025-11-28,Customer changed mind,Rejected,71538.92
RTRN006254,ORDR094460,,2025-11-27,Quality issue,Refunded,1902.18
RTRN006255,ORDR094482,,2025-11-23,Customer changed mind,Refunded,770.36
RTRN006256,ORDR094511,,2025-11-28,Product not as described,Rejected,54816.21
RTRN006257,ORDR094517,,2025-11-20,Customer changed mind,Refunded,1869.0
RTRN006258,ORDR094537,,2025-11-21,Product not as described,Rejected,4510.05
RTRN006259,ORDR094552,,2025-11-23,Size issue,Rejected,20859.17
RTRN006260,ORDR094566,,2025-11-16,Quality issue,Rejected,45960.35
RTRN006261,ORDR094571,,2025-11-24,Size issue,Rejected,2185.44
RTRN006262,ORDR094572,,2025-12-01,Size issue,Rejected,1142.89
RTRN006263,ORDR094592,,2025-12-05,Customer changed mind,Refunded,11039.88
RTRN006264,ORDR094603,,2025-11-25,Damaged product,Refunded,1369.88
RTRN006265,ORDR094614,,2025-11-26,Size issue,Refunded,3878.92
RTRN006266,ORDR094621,,2025-12-01,Product not as described,Refunded,582.51
RTRN006267,ORDR094625,,2025-11-25,Wrong product,Refunded,5751.14
RTRN006268,ORDR094631,,2025-11-22,Customer changed mind,Refunded,9582.65
RTRN006269,ORDR094704,,2025-11-22,Size issue,Refunded,3769.02
RTRN006270,ORDR094718,,2025-12-03,Product not as described,Refunded,3732.43
RTRN006271,ORDR094729,,2025-11-28,Product not as described,Refunded,3194.25
RTRN006272,ORDR094732,,2025-11-28,Quality issue,Rejected,2746.69
RTRN006273,ORDR094745,,2025-11-19,Product not as described,Rejected,17079.24
RTRN006274,ORDR094804,,2025-11-24,Damaged product,Refunded,427.15
RTRN006275,ORDR094881,,2025-11-25,Quality issue,Refunded,1005.97
RTRN006276,ORDR094888,,2025-11-23,Customer changed mind,Refunded,589.26
RTRN006277,ORDR094890,,2025-11-25,Size issue,Refunded,307.94
RTRN006278,ORDR094893,,2025-12-06,Wrong product,Refunded,857.16
RTRN006279,ORDR094915,,2025-11-24,Customer changed mind,Refunded,2614.26
RTRN006280,ORDR094922,,2025-11-25,Customer changed mind,Refunded,441.86
RTRN006281,ORDR094931,,2025-11-20,Product not as described,Rejected,1539.0
RTRN006282,ORDR094957,,2025-11-26,Wrong product,Rejected,5486.1
RTRN006283,ORDR094984,,2025-11-28,Size issue,Refunded,322.53
RTRN006284,ORDR094994,,2025-11-19,Product not as described,Refunded,11551.74
RTRN006285,ORDR095043,,2025-11-24,Quality issue,Refunded,3153.08
RTRN006286,ORDR095045,,2025-12-05,Damaged product,Refunded,3756.04
RTRN006287,ORDR095099,,2025-11-27,Late delivery,Refunded,205.98
RTRN006288,ORDR095130,,2025-12-09,Quality issue,Rejected,2748.94
RTRN006289,ORDR095156,,2025-11-21,Damaged product,Rejected,105388.98
RTRN006290,ORDR095161,,2025-12-02,Product not as described,Refunded,240.13
RTRN006291,ORDR095165,,2025-11-24,Size issue,Refunded,5181.4
RTRN006292,ORDR095170,,2025-11-28,Damaged product,Refunded,57324.94
RTRN006293,ORDR095171,,2025-12-02,Size issue,Refunded,454.16
RTRN006294,ORDR095177,,2025-12-01,Wrong product,Rejected,9902.79
RTRN006295,ORDR095184,,2025-11-30,Quality issue,Refunded,69.57
RTRN006296,ORDR095203,,2025-11-26,Size issue,Refunded,2454.75
RTRN006297,ORDR095227,,2025-11-23,Damaged product,Refunded,5489.81
RTRN006298,ORDR095231,,2025-12-06,Customer changed mind,Refunded,2570.18
RTRN006299,ORDR095232,,2025-12-02,Product not as described,Refunded,131186.94
RTRN006300,ORDR095279,,2025-12-08,Size issue,Refunded,5850.06
RTRN006301,ORDR095316,,2025-12-01,Wrong product,Refunded,14156.6
RTRN006302,ORDR095359,,2025-11-27,Damaged product,Rejected,31006.59
RTRN006303,ORDR095369,,2025-12-09,Product not as described,Refunded,1405.44
RTRN006304,ORDR095378,,2025-11-30,Quality issue,Refunded,677.23
RTRN006305,ORDR095383,,2025-11-30,Size issue,Refunded,1505.53
RTRN006306,ORDR095392,,2025-11-24,Damaged product,Rejected,4585.92
RTRN006307,ORDR095403,,2025-12-02,Customer changed mind,Refunded,3679.92
RTRN006308,ORDR095420,,2025-12-06,Late delivery,Refunded,1434.77
RTRN006309,ORDR095454,,2025-11-27,Quality issue,Refunded,3152.69
RTRN006310,ORDR095506,,2025-12-08,Product not as described,Refunded,1596.09
RTRN006311,ORDR095509,,2025-11-24,Product not as described,Refunded,511.72
RTRN006312,ORDR095518,,2025-12-04,Customer changed mind,Refunded,1031.2
RTRN006313,ORDR095526,,2025-12-01,Customer changed mind,Refunded,2129.91
RTRN006314,ORDR095546,,2025-12-07,Damaged product,Refunded,812.17
RTRN006315,ORDR095562,,2025-11-24,Size issue,Rejected,631.39
RTRN006316,ORDR095570,,2025-12-06,Damaged product,Refunded,439.21
RTRN006317,ORDR095580,,2025-12-02,Product not as described,Refunded,3086.14
RTRN006318,ORDR095586,,2025-11-27,Product not as described,Refunded,6327.42
RTRN006319,ORDR095595,,2025-12-03,Product not as described,Refunded,3503.31
RTRN006320,ORDR095613,,2025-12-02,Wrong product,Refunded,9654.81
RTRN006321,ORDR095716,,2025-12-09,Damaged product,Refunded,64602.83
RTRN006322,ORDR095750,,2025-11-27,Quality issue,Refunded,1609.21
RTRN006323,ORDR095772,,2025-12-04,Quality issue,Refunded,217.54
RTRN006324,ORDR095776,,2025-11-26,Quality issue,Refunded,5742.38
RTRN006325,ORDR095807,,2025-12-09,Damaged product,Refunded,1653.26
RTRN006326,ORDR095810,,2025-12-01,Product not as described,Refunded,515.34
RTRN006327,ORDR095825,,2025-12-10,Quality issue,Refunded,21838.37
RTRN006328,ORDR095836,,2025-12-03,Customer changed mind,Rejected,3528.31
RTRN006329,ORDR095839,,2025-12-01,Quality issue,Refunded,5296.54
RTRN006330,ORDR095856,,2025-11-27,Late delivery,Refunded,335.67
RTRN006331,ORDR095893,,2025-12-07,Quality issue,Refunded,5629.67
RTRN006332,ORDR095898,,2025-11-26,Damaged product,Rejected,13149.8
RTRN006333,ORDR095902,,2025-12-09,Damaged product,Rejected,4496.16
RTRN006334,ORDR095966,,2025-11-30,Customer changed mind,Refunded,52393.59
RTRN006335,ORDR095968,,2025-11-30,Product not as described,Refunded,2788.96
RTRN006336,ORDR095971,,2025-12-07,Customer changed mind,Refunded,4280.01
RTRN006337,ORDR095978,,2025-12-10,Product not as described,Rejected,71770.75
RTRN006338,ORDR096016,,2025-11-26,Wrong product,Refunded,28730.04
RTRN006339,ORDR096032,,2025-11-30,Product not as described,Refunded,14111.14
RTRN006340,ORDR096060,,2025-11-29,Late delivery,Refunded,531.85
RTRN006341,ORDR096066,,2025-11-26,Damaged product,Refunded,4743.41
RTRN006342,ORDR096093,,2025-12-07,Customer changed mind,Refunded,1228.04
RTRN006343,ORDR096104,,2025-12-12,Damaged product,Rejected,959.5
RTRN006344,ORDR096105,,2025-11-30,Damaged product,Refunded,8143.42
RTRN006345,ORDR096118,,2025-12-03,Product not as described,Rejected,5247.42
RTRN006346,ORDR096160,,2025-11-26,Damaged product,Rejected,3935.51
RTRN006347,ORDR096173,,2025-11-28,Quality issue,Refunded,3438.69
RTRN006348,ORDR096182,,2025-12-01,Customer changed mind,Rejected,20493.94
RTRN006349,ORDR096184,,2025-12-01,Quality issue,Refunded,5179.8
RTRN006350,ORDR096217,,2025-12-01,Damaged product,Refunded,28375.09
RTRN006351,ORDR096280,,2025-11-28,Customer changed mind,Refunded,2620.25
RTRN006352,ORDR096285,,2025-12-03,Late delivery,Rejected,196.17
