payment_id,order_id,payment_method,payment_status,payment_amount,payment_date
PYMT100418,ORDR100418,UPI,Success,14354.89,2025-12-16
PYMT100419,ORDR100419,Net Banking,Success,1145.76,2025-12-16
PYMT100420,ORDR100420,Credit Card,Success,1380.46,2025-12-16
PYMT100421,ORDR100421,UPI,Success,7932.52,2025-12-16
PYMT100422,ORDR100422,UPI,Success,7069.68,2025-12-16
PYMT100423,ORDR100423,Credit Card,Success,142.49,2025-12-16
PYMT100424,ORDR100424,UPI,Success,1167.16,2025-12-16
PYMT100425,ORDR100425,COD,Success,12536.25,2025-12-20
PYMT100426,ORDR100426,Credit Card,Success,36164.09,2025-12-16
PYMT100427,ORDR100427,COD,Pending,1028.27,
PYMT100428,ORDR100428,Debit Card,Failed,0.0,
PYMT100429,ORDR100429,UPI,Success,15560.97,2025-12-16
PYMT100430,ORDR100430,UPI,Success,6794.36,2025-12-16
PYMT100431,ORDR100431,UPI,Success,18263.42,2025-12-16
PYMT100432,ORDR100432,UPI,Success,4776.82,2025-12-16
PYMT100433,ORDR100433,UPI,Success,2174.25,2025-12-16
PYMT100434,ORDR100434,UPI,Success,9864.95,2025-12-16
PYMT100435,ORDR100435,UPI,Success,2340.87,2025-12-16
PYMT100436,ORDR100436,UPI,Success,5443.75,2025-12-16
PYMT100437,ORDR100437,UPI,Pending,320.87,
PYMT100438,ORDR100438,Debit Card,Success,7695.57,2025-12-16
PYMT100439,ORDR100439,Debit Card,Success,20734.58,2025-12-16
PYMT100440,ORDR100440,Wallet,Pending,1073.1,
PYMT100441,ORDR100441,UPI,Pending,17218.35,
PYMT100442,ORDR100442,UPI,Success,4704.1,2025-12-16
PYMT100443,ORDR100443,Debit Card,Success,6688.72,2025-12-16
PYMT100444,ORDR100444,COD,Pending,2626.55,
PYMT100445,ORDR100445,COD,Pending,1152.12,
PYMT100446,ORDR100446,Credit Card,Success,415.45,2025-12-16
PYMT100447,ORDR100447,UPI,Success,9081.5,2025-12-16
PYMT100448,ORDR100448,COD,Success,962.63,2025-12-20
PYMT100449,ORDR100449,UPI,Success,4610.04,2025-12-16
PYMT100450,ORDR100450,UPI,Success,13363.36,2025-12-16
PYMT100451,ORDR100451,UPI,Success,327.33,2025-12-16
PYMT100452,ORDR100452,Credit Card,Success,2915.46,2025-12-16
PYMT100453,ORDR100453,UPI,Success,12123.59,2025-12-16
PYMT100454,ORDR100454,COD,Success,9624.3,2025-12-21
PYMT100455,ORDR100455,UPI,Success,4508.47,2025-12-16
PYMT100456,ORDR100456,UPI,Success,507.43,2025-12-16
PYMT100457,ORDR100457,COD,Pending,5226.63,
PYMT100458,ORDR100458,COD,Success,2613.97,2025-12-24
PYMT100459,ORDR100459,Debit Card,Success,31676.27,2025-12-16
PYMT100460,ORDR100460,UPI,Success,7721.28,2025-12-16
PYMT100461,ORDR100461,Credit Card,Success,35.19,2025-12-16
PYMT100462,ORDR100462,COD,Success,14977.45,2025-12-21
PYMT100463,ORDR100463,COD,Success,528.86,2025-12-24
PYMT100464,ORDR100464,COD,Success,1531.36,2025-12-21
PYMT100465,ORDR100465,Wallet,Success,158.04,2025-12-16
PYMT100466,ORDR100466,Debit Card,Success,2147.8,2025-12-16
PYMT100467,ORDR100467,Debit Card,Success,998.13,2025-12-16
PYMT100468,ORDR100468,COD,Pending,761.64,
PYMT100469,ORDR100469,Credit Card,Success,319.78,2025-12-16
PYMT100470,ORDR100470,Debit Card,Success,34177.15,2025-12-16
PYMT100471,ORDR100471,Net Banking,Success,26266.03,2025-12-16
PYMT100472,ORDR100472,Debit Card,Success,10745.79,2025-12-16
PYMT100473,ORDR100473,UPI,Success,1277.56,2025-12-16
PYMT100474,ORDR100474,COD,Success,5256.3,2025-12-24
PYMT100475,ORDR100475,COD,Pending,10436.59,
PYMT100476,ORDR100476,Debit Card,Success,1154.57,2025-12-16
PYMT100477,ORDR100477,UPI,Success,3529.54,2025-12-16
PYMT100478,ORDR100478,Credit Card,Success,23189.45,2025-12-16
PYMT100479,ORDR100479,Net Banking,Success,390.44,2025-12-16
PYMT100480,ORDR100480,Credit Card,Success,398.53,2025-12-16
PYMT100481,ORDR100481,UPI,Success,12124.52,2025-12-16
PYMT100482,ORDR100482,Wallet,Success,5619.39,2025-12-16
PYMT100483,ORDR100483,COD,Success,2243.97,
PYMT100484,ORDR100484,COD,Pending,31902.03,
PYMT100485,ORDR100485,Net Banking,Failed,0.0,
PYMT100486,ORDR100486,UPI,Success,7803.94,2025-12-16
PYMT100487,ORDR100487,UPI,Success,8571.73,2025-12-16
PYMT100488,ORDR100488,Credit Card,Success,65432.0,2025-12-16
PYMT100489,ORDR100489,Debit Card,Success,2509.85,2025-12-16
PYMT100490,ORDR100490,COD,Success,2817.17,2025-12-24
PYMT100491,ORDR100491,UPI,Refunded,14252.64,2025-12-16
PYMT100492,ORDR100492,Debit Card,Success,2295.27,2025-12-16
PYMT100493,ORDR100493,UPI,Success,78672.29,2025-12-16
PYMT100494,ORDR100494,UPI,Success,27655.72,2025-12-16
PYMT100495,ORDR100495,COD,Success,1774.73,2025-12-25
PYMT100496,ORDR100496,Wallet,Success,321.44,2025-12-16
PYMT100497,ORDR100497,COD,Pending,18209.74,
PYMT100498,ORDR100498,Debit Card,Success,8638.27,2025-12-16
PYMT100499,ORDR100499,Credit Card,Success,6903.28,2025-12-16
PYMT100500,ORDR100500,COD,Success,111903.32,2025-12-23
PYMT100501,ORDR100501,Debit Card,Success,282.87,2025-12-16
PYMT100502,ORDR100502,Credit Card,Success,25458.12,2025-12-16
PYMT100503,ORDR100503,Debit Card,Success,3712.61,2025-12-16
PYMT100504,ORDR100504,COD,Pending,43259.45,
PYMT100505,ORDR100505,COD,Success,7107.2,2025-12-27
PYMT100506,ORDR100506,UPI,Success,803.6,2025-12-16
PYMT100507,ORDR100507,UPI,Success,4306.83,2025-12-16
PYMT100508,ORDR100508,COD,Pending,21989.05,
PYMT100509,ORDR100509,UPI,Success,11952.32,2025-12-16
PYMT100510,ORDR100510,Wallet,Success,12567.14,2025-12-17
PYMT100511,ORDR100511,Wallet,Success,10966.71,2025-12-17
PYMT100512,ORDR100512,Credit Card,Success,7734.96,2025-12-17
PYMT100513,ORDR100513,Debit Card,Success,176.36,2025-12-17
PYMT100514,ORDR100514,Debit Card,Success,1187.95,2025-12-17
PYMT100515,ORDR100515,COD,Success,14718.1,2025-12-24
PYMT100516,ORDR100516,UPI,Success,3912.49,2025-12-17
PYMT100517,ORDR100517,COD,Success,20409.6,2025-12-21
PYMT100518,ORDR100518,UPI,Success,6664.03,2025-12-17
PYMT100519,ORDR100519,UPI,Success,960.34,2025-12-17
PYMT100520,ORDR100520,Wallet,Success,1140.39,2025-12-17
PYMT100521,ORDR100521,UPI,Success,60255.03,2025-12-17
PYMT100522,ORDR100522,UPI,Success,4352.19,2025-12-17
PYMT100523,ORDR100523,COD,Pending,53076.3,
PYMT100524,ORDR100524,COD,Success,20178.1,2025-12-25
PYMT100525,ORDR100525,Credit Card,Success,11157.58,2025-12-17
PYMT100526,ORDR100526,UPI,Success,6653.33,2025-12-17
PYMT100527,ORDR100527,UPI,Success,534.68,2025-12-17
PYMT100528,ORDR100528,COD,Pending,3144.76,
PYMT100529,ORDR100529,COD,Pending,5689.54,
PYMT100530,ORDR100530,Credit Card,Success,64229.41,2025-12-17
PYMT100531,ORDR100531,UPI,Success,12142.02,2025-12-17
PYMT100532,ORDR100532,Net Banking,Success,78.57,2025-12-17
PYMT100533,ORDR100533,UPI,Success,1869.99,2025-12-17
PYMT100534,ORDR100534,UPI,Success,8335.78,2025-12-17
PYMT100535,ORDR100535,Credit Card,Success,6789.75,2025-12-17
PYMT100536,ORDR100536,Credit Card,Success,19205.81,2025-12-17
PYMT100537,ORDR100537,Credit Card,Success,12519.06,2025-12-17
PYMT100538,ORDR100538,COD,Pending,16452.0,
PYMT100539,ORDR100539,UPI,Success,3775.5,2025-12-17
PYMT100540,ORDR100540,Wallet,Success,6801.88,2025-12-17
PYMT100541,ORDR100541,Net Banking,Success,4681.89,2025-12-17
PYMT100542,ORDR100542,Wallet,Success,2652.44,2025-12-17
PYMT100543,ORDR100543,UPI,Success,10700.77,2025-12-17
PYMT100544,ORDR100544,Net Banking,Success,35325.19,2025-12-17
PYMT100545,ORDR100545,UPI,Success,2623.98,2025-12-17
PYMT100546,ORDR100546,Debit Card,Success,224.71,2025-12-17
PYMT100547,ORDR100547,Wallet,Success,11634.98,2025-12-17
PYMT100548,ORDR100548,UPI,Success,51350.37,2025-12-17
PYMT100549,ORDR100549,UPI,Success,3914.71,2025-12-17
PYMT100550,ORDR100550,Credit Card,Success,566.71,2025-12-17
PYMT100551,ORDR100551,COD,Success,3136.02,2025-12-24
PYMT100552,ORDR100552,Debit Card,Success,2637.43,2025-12-17
PYMT100553,ORDR100553,Credit Card,Success,4160.85,2025-12-17
PYMT100554,ORDR100554,Credit Card,Success,19363.51,2025-12-17
PYMT100555,ORDR100555,COD,Success,975.9,
PYMT100556,ORDR100556,COD,Pending,690.81,
PYMT100557,ORDR100557,UPI,Success,14800.26,2025-12-17
PYMT100558,ORDR100558,UPI,Success,11337.55,2025-12-17
PYMT100559,ORDR100559,UPI,Success,11380.6,2025-12-17
PYMT100560,ORDR100560,UPI,Success,572.19,2025-12-17
PYMT100561,ORDR100561,UPI,Success,18429.41,2025-12-17
PYMT100562,ORDR100562,UPI,Success,7474.04,2025-12-17
PYMT100563,ORDR100563,COD,Success,4331.58,2025-12-22
PYMT100564,ORDR100564,Credit Card,Success,150.08,2025-12-17
PYMT100565,ORDR100565,Wallet,Refunded,17808.8,2025-12-17
PYMT100566,ORDR100566,COD,Success,21111.98,2025-12-21
PYMT100567,ORDR100567,Debit Card,Success,1258.55,2025-12-17
PYMT100568,ORDR100568,COD,Success,6581.36,2025-12-22
PYMT100569,ORDR100569,Debit Card,Success,1473.11,2025-12-17
PYMT100570,ORDR100570,COD,Success,2615.31,2025-12-24
PYMT100571,ORDR100571,UPI,Success,1504.69,2025-12-17
PYMT100572,ORDR100572,UPI,Success,416.3,2025-12-17
PYMT100573,ORDR100573,COD,Success,395.77,2025-12-23
PYMT100574,ORDR100574,COD,Success,4648.09,2025-12-21
PYMT100575,ORDR100575,Credit Card,Success,1817.25,2025-12-17
PYMT100576,ORDR100576,Debit Card,Success,1020.21,2025-12-17
PYMT100577,ORDR100577,UPI,Success,30718.22,2025-12-17
PYMT100578,ORDR100578,Credit Card,Success,687.85,2025-12-17
PYMT100579,ORDR100579,UPI,Success,9169.74,2025-12-17
PYMT100580,ORDR100580,Credit Card,Success,1359.3,2025-12-17
PYMT100581,ORDR100581,UPI,Success,188.92,2025-12-17
PYMT100582,ORDR100582,COD,Pending,211.1,
PYMT100583,ORDR100583,COD,Pending,5384.3,
PYMT100584,ORDR100584,Net Banking,Success,137.91,2025-12-17
PYMT100585,ORDR100585,COD,Pending,755.27,
PYMT100586,ORDR100586,Credit Card,Success,3018.02,2025-12-17
PYMT100587,ORDR100587,Net Banking,Success,269046.2,2025-12-17
PYMT100588,ORDR100588,UPI,Success,37824.34,2025-12-17
PYMT100589,ORDR100589,UPI,Success,8216.83,2025-12-17
PYMT100590,ORDR100590,UPI,Success,1766.29,2025-12-17
PYMT100591,ORDR100591,UPI,Success,408.61,2025-12-17
PYMT100592,ORDR100592,UPI,Success,83910.02,2025-12-17
PYMT100593,ORDR100593,Net Banking,Success,6747.3,2025-12-17
PYMT100594,ORDR100594,UPI,Failed,0.0,
PYMT100595,ORDR100595,UPI,Pending,1577.8,
PYMT100596,ORDR100596,UPI,Success,4302.84,2025-12-17
PYMT100597,ORDR100597,Wallet,Success,1696.06,2025-12-17
PYMT100598,ORDR100598,UPI,Success,2111.68,2025-12-17
PYMT100599,ORDR100599,UPI,Success,4176.74,2025-12-17
PYMT100600,ORDR100600,COD,Pending,5694.45,
PYMT100601,ORDR100601,Net Banking,Failed,0.0,
PYMT100602,ORDR100602,Credit Card,Success,657.31,2025-12-17
PYMT100603,ORDR100603,UPI,Success,315.15,2025-12-17
PYMT100604,ORDR100604,UPI,Success,2621.42,2025-12-17
PYMT100605,ORDR100605,COD,Pending,21310.48,
PYMT100606,ORDR100606,Debit Card,Success,1026.08,2025-12-17
PYMT100607,ORDR100607,Wallet,Success,1315.98,2025-12-17
PYMT100608,ORDR100608,Credit Card,Success,745.94,2025-12-17
PYMT100609,ORDR100609,Wallet,Success,3054.91,2025-12-17
PYMT100610,ORDR100610,UPI,Failed,0.0,
PYMT100611,ORDR100611,Debit Card,Success,1016.09,2025-12-17
PYMT100612,ORDR100612,UPI,Success,53241.14,2025-12-17
PYMT100613,ORDR100613,UPI,Success,2945.4,2025-12-17
PYMT100614,ORDR100614,UPI,Success,2634.96,2025-12-17
PYMT100615,ORDR100615,COD,Success,8970.02,2025-12-24
PYMT100616,ORDR100616,UPI,Success,491.43,2025-12-17
PYMT100617,ORDR100617,UPI,Success,460.45,2025-12-17
PYMT100618,ORDR100618,Wallet,Success,4757.75,2025-12-17
PYMT100619,ORDR100619,Credit Card,Success,588.75,2025-12-17
PYMT100620,ORDR100620,UPI,Success,563.79,2025-12-17
PYMT100621,ORDR100621,Debit Card,Success,49592.12,2025-12-17
PYMT100622,ORDR100622,Credit Card,Success,11994.43,2025-12-17
PYMT100623,ORDR100623,UPI,Refunded,20230.59,2025-12-17
PYMT100624,ORDR100624,Net Banking,Success,14158.91,2025-12-17
PYMT100625,ORDR100625,Net Banking,Success,39546.59,2025-12-17
PYMT100626,ORDR100626,Credit Card,Success,12135.84,2025-12-17
PYMT100627,ORDR100627,Net Banking,Success,3892.86,2025-12-17
PYMT100628,ORDR100628,COD,Failed,0.0,
PYMT100629,ORDR100629,UPI,Success,142.62,2025-12-17
PYMT100630,ORDR100630,Net Banking,Success,2411.73,2025-12-17
PYMT100631,ORDR100631,COD,Success,7179.28,2025-12-22
PYMT100632,ORDR100632,UPI,Success,2432.5,2025-12-17
PYMT100633,ORDR100633,UPI,Success,4702.86,2025-12-17
PYMT100634,ORDR100634,UPI,Success,4886.33,2025-12-17
PYMT100635,ORDR100635,UPI,Success,732.05,2025-12-17
PYMT100636,ORDR100636,UPI,Success,3865.71,2025-12-17
PYMT100637,ORDR100637,COD,Success,8948.51,2025-12-22
PYMT100638,ORDR100638,Debit Card,Success,4639.13,2025-12-17
PYMT100639,ORDR100639,UPI,Success,1719.42,2025-12-17
PYMT100640,ORDR100640,Net Banking,Success,444.54,2025-12-17
PYMT100641,ORDR100641,COD,Success,3427.61,2025-12-25
PYMT100642,ORDR100642,UPI,Success,93122.12,2025-12-17
PYMT100643,ORDR100643,Wallet,Success,5205.06,2025-12-17
PYMT100644,ORDR100644,Credit Card,Success,11096.8,2025-12-17
PYMT100645,ORDR100645,COD,Pending,23606.94,
PYMT100646,ORDR100646,UPI,Success,531.43,2025-12-17
PYMT100647,ORDR100647,UPI,Success,1913.87,2025-12-17
PYMT100648,ORDR100648,UPI,Success,1477.58,2025-12-17
PYMT100649,ORDR100649,Credit Card,Success,434.14,2025-12-17
PYMT100650,ORDR100650,COD,Success,5703.56,2025-12-24
PYMT100651,ORDR100651,UPI,Success,4079.61,2025-12-17
PYMT100652,ORDR100652,COD,Pending,1733.14,
PYMT100653,ORDR100653,UPI,Success,527.5,2025-12-17
PYMT100654,ORDR100654,UPI,Success,230.36,2025-12-17
PYMT100655,ORDR100655,Credit Card,Success,7941.23,2025-12-17
PYMT100656,ORDR100656,Wallet,Success,8523.93,2025-12-17
PYMT100657,ORDR100657,UPI,Success,1092.45,2025-12-17
PYMT100658,ORDR100658,UPI,Success,3955.14,2025-12-17
PYMT100659,ORDR100659,COD,Success,2062.93,2025-12-25
PYMT100660,ORDR100660,Debit Card,Success,814.32,2025-12-17
PYMT100661,ORDR100661,UPI,Success,6136.17,2025-12-17
PYMT100662,ORDR100662,UPI,Success,3326.34,2025-12-18
PYMT100663,ORDR100663,UPI,Success,29464.5,2025-12-18
PYMT100664,ORDR100664,COD,Pending,33340.0,
PYMT100665,ORDR100665,UPI,Success,885.48,2025-12-18
PYMT100666,ORDR100666,UPI,Success,1113.64,2025-12-18
PYMT100667,ORDR100667,UPI,Success,9865.12,2025-12-18
PYMT100668,ORDR100668,Debit Card,Success,6388.33,2025-12-18
PYMT100669,ORDR100669,Credit Card,Success,15031.69,2025-12-18
PYMT100670,ORDR100670,COD,Success,7605.39,2025-12-23
PYMT100671,ORDR100671,Debit Card,Success,384.8,2025-12-18
PYMT100672,ORDR100672,UPI,Success,8198.83,2025-12-18
PYMT100673,ORDR100673,Credit Card,Success,3512.97,2025-12-18
PYMT100674,ORDR100674,Net Banking,Success,14525.75,2025-12-18
PYMT100675,ORDR100675,COD,Success,1150.18,
PYMT100676,ORDR100676,UPI,Success,4377.99,2025-12-18
PYMT100677,ORDR100677,Credit Card,Success,299.9,2025-12-18
PYMT100678,ORDR100678,UPI,Success,2140.73,2025-12-18
PYMT100679,ORDR100679,UPI,Success,29656.99,2025-12-18
PYMT100680,ORDR100680,Wallet,Success,454.66,2025-12-18
PYMT100681,ORDR100681,Debit Card,Success,3738.56,2025-12-18
PYMT100682,ORDR100682,UPI,Success,3268.72,2025-12-18
PYMT100683,ORDR100683,Net Banking,Success,5252.04,2025-12-18
PYMT100684,ORDR100684,COD,Success,13505.16,2025-12-25
PYMT100685,ORDR100685,UPI,Success,2850.93,2025-12-18
PYMT100686,ORDR100686,UPI,Success,11513.09,2025-12-18
PYMT100687,ORDR100687,COD,Success,14001.31,2025-12-26
PYMT100688,ORDR100688,UPI,Success,6410.01,2025-12-18
PYMT100689,ORDR100689,UPI,Success,6049.29,2025-12-18
PYMT100690,ORDR100690,Credit Card,Success,25302.01,2025-12-18
PYMT100691,ORDR100691,COD,Success,1230.64,2025-12-24
PYMT100692,ORDR100692,Wallet,Success,7121.3,2025-12-18
PYMT100693,ORDR100693,COD,Failed,0.0,
PYMT100694,ORDR100694,UPI,Success,4301.61,2025-12-18
PYMT100695,ORDR100695,COD,Pending,13010.2,
PYMT100696,ORDR100696,COD,Pending,196.52,
PYMT100697,ORDR100697,UPI,Success,37261.94,2025-12-18
PYMT100698,ORDR100698,Net Banking,Refunded,197.16,2025-12-18
PYMT100699,ORDR100699,Net Banking,Success,6461.2,2025-12-18
PYMT100700,ORDR100700,Debit Card,Success,12221.24,2025-12-18
PYMT100701,ORDR100701,COD,Pending,3207.87,
PYMT100702,ORDR100702,UPI,Success,1839.36,2025-12-18
PYMT100703,ORDR100703,Debit Card,Success,16085.4,2025-12-18
PYMT100704,ORDR100704,COD,Failed,0.0,
PYMT100705,ORDR100705,Credit Card,Success,14596.39,2025-12-18
PYMT100706,ORDR100706,Debit Card,Success,55680.3,2025-12-18
PYMT100707,ORDR100707,Net Banking,Success,35105.17,2025-12-18
PYMT100708,ORDR100708,Debit Card,Success,845.51,2025-12-18
PYMT100709,ORDR100709,COD,Pending,3627.1,
PYMT100710,ORDR100710,Debit Card,Success,15779.19,2025-12-18
PYMT100711,ORDR100711,Debit Card,Success,22725.83,2025-12-18
PYMT100712,ORDR100712,UPI,Success,5160.11,2025-12-18
PYMT100713,ORDR100713,COD,Success,5398.5,2025-12-20
PYMT100714,ORDR100714,COD,Success,65152.62,2025-12-25
PYMT100715,ORDR100715,Credit Card,Success,4042.5,2025-12-18
PYMT100716,ORDR100716,UPI,Success,5071.51,2025-12-18
PYMT100717,ORDR100717,UPI,Success,3108.64,2025-12-18
PYMT100718,ORDR100718,UPI,Success,696.34,2025-12-18
PYMT100719,ORDR100719,Debit Card,Success,36709.88,2025-12-18
PYMT100720,ORDR100720,UPI,Success,44474.0,2025-12-18
PYMT100721,ORDR100721,UPI,Success,46.22,2025-12-18
PYMT100722,ORDR100722,COD,Pending,10220.1,
PYMT100723,ORDR100723,UPI,Success,114806.14,2025-12-18
PYMT100724,ORDR100724,COD,Success,16800.03,2025-12-26
PYMT100725,ORDR100725,COD,Pending,7930.71,
PYMT100726,ORDR100726,UPI,Success,27405.74,2025-12-18
PYMT100727,ORDR100727,UPI,Pending,62476.59,
PYMT100728,ORDR100728,UPI,Success,217.54,2025-12-18
PYMT100729,ORDR100729,UPI,Success,6108.82,2025-12-18
PYMT100730,ORDR100730,UPI,Success,8352.34,2025-12-18
PYMT100731,ORDR100731,COD,Success,18575.34,2025-12-25
PYMT100732,ORDR100732,Credit Card,Success,9449.09,2025-12-18
PYMT100733,ORDR100733,UPI,Pending,2045.63,
PYMT100734,ORDR100734,COD,Success,1525.72,
PYMT100735,ORDR100735,Credit Card,Success,581.09,2025-12-18
PYMT100736,ORDR100736,Debit Card,Success,2354.2,2025-12-18
PYMT100737,ORDR100737,UPI,Success,4223.17,2025-12-18
PYMT100738,ORDR100738,UPI,Success,42.27,2025-12-18
PYMT100739,ORDR100739,Wallet,Success,616.46,2025-12-18
PYMT100740,ORDR100740,Net Banking,Success,742.22,2025-12-18
PYMT100741,ORDR100741,UPI,Success,3629.69,2025-12-18
PYMT100742,ORDR100742,UPI,Success,1562.91,2025-12-18
PYMT100743,ORDR100743,Wallet,Success,1098.0,2025-12-18
PYMT100744,ORDR100744,UPI,Success,13191.39,2025-12-18
PYMT100745,ORDR100745,Debit Card,Success,27307.62,2025-12-18
PYMT100746,ORDR100746,COD,Success,28123.67,2025-12-26
PYMT100747,ORDR100747,Wallet,Refunded,3961.29,2025-12-18
PYMT100748,ORDR100748,Wallet,Pending,12911.0,
PYMT100749,ORDR100749,Net Banking,Success,1053.78,2025-12-18
PYMT100750,ORDR100750,Net Banking,Success,22084.73,2025-12-18
PYMT100751,ORDR100751,COD,Success,21445.66,2025-12-31
PYMT100752,ORDR100752,Net Banking,Success,400.32,2025-12-18
PYMT100753,ORDR100753,COD,Success,58546.24,2025-12-21
PYMT100754,ORDR100754,UPI,Success,265.43,2025-12-18
PYMT100755,ORDR100755,COD,Success,36152.01,2025-12-21
PYMT100756,ORDR100756,UPI,Success,1598.41,2025-12-18
PYMT100757,ORDR100757,UPI,Success,31458.88,2025-12-18
PYMT100758,ORDR100758,Wallet,Success,13604.11,2025-12-18
PYMT100759,ORDR100759,UPI,Success,216.14,2025-12-18
PYMT100760,ORDR100760,COD,Success,7354.84,2025-12-31
PYMT100761,ORDR100761,UPI,Success,3121.19,2025-12-18
PYMT100762,ORDR100762,UPI,Success,8645.2,2025-12-18
PYMT100763,ORDR100763,UPI,Success,15707.8,2025-12-18
PYMT100764,ORDR100764,UPI,Success,825.48,2025-12-18
PYMT100765,ORDR100765,Debit Card,Success,15499.07,2025-12-18
PYMT100766,ORDR100766,Net Banking,Success,3353.54,2025-12-18
PYMT100767,ORDR100767,COD,Success,18275.78,2025-12-28
PYMT100768,ORDR100768,Credit Card,Failed,0.0,
PYMT100769,ORDR100769,COD,Success,2666.43,2025-12-23
PYMT100770,ORDR100770,Debit Card,Success,338.9,2025-12-18
PYMT100771,ORDR100771,UPI,Success,441.93,2025-12-18
PYMT100772,ORDR100772,UPI,Success,322.43,2025-12-18
PYMT100773,ORDR100773,UPI,Success,12603.14,2025-12-18
PYMT100774,ORDR100774,UPI,Success,3466.03,2025-12-18
PYMT100775,ORDR100775,UPI,Success,47221.91,2025-12-18
PYMT100776,ORDR100776,COD,Success,700.23,2025-12-26
PYMT100777,ORDR100777,COD,Success,4433.27,2025-12-24
PYMT100778,ORDR100778,COD,Pending,1864.88,
PYMT100779,ORDR100779,UPI,Refunded,32286.81,2025-12-18
PYMT100780,ORDR100780,Wallet,Success,250.61,2025-12-18
PYMT100781,ORDR100781,COD,Success,804.65,2025-12-27
PYMT100782,ORDR100782,UPI,Success,32352.88,2025-12-18
PYMT100783,ORDR100783,COD,Pending,24532.86,
PYMT100784,ORDR100784,COD,Success,3888.11,
PYMT100785,ORDR100785,UPI,Success,925.69,2025-12-18
PYMT100786,ORDR100786,Credit Card,Success,1606.92,2025-12-18
PYMT100787,ORDR100787,Net Banking,Success,560.28,2025-12-18
PYMT100788,ORDR100788,UPI,Success,3080.13,2025-12-18
PYMT100789,ORDR100789,UPI,Success,3949.99,2025-12-18
PYMT100790,ORDR100790,UPI,Success,306.61,2025-12-18
PYMT100791,ORDR100791,COD,Pending,141.41,
PYMT100792,ORDR100792,Credit Card,Success,3009.85,2025-12-18
PYMT100793,ORDR100793,UPI,Success,2556.6,2025-12-18
PYMT100794,ORDR100794,UPI,Success,4836.69,2025-12-18
PYMT100795,ORDR100795,COD,Pending,29723.13,
PYMT100796,ORDR100796,UPI,Success,181.41,2025-12-18
PYMT100797,ORDR100797,Debit Card,Success,1181.11,2025-12-18
PYMT100798,ORDR100798,UPI,Success,15658.29,2025-12-18
PYMT100799,ORDR100799,Net Banking,Success,427.93,2025-12-18
PYMT100800,ORDR100800,UPI,Success,58253.23,2025-12-18
PYMT100801,ORDR100801,Debit Card,Success,718.3,2025-12-18
PYMT100802,ORDR100802,UPI,Success,766.47,2025-12-18
PYMT100803,ORDR100803,Net Banking,Success,400.9,2025-12-18
PYMT100804,ORDR100804,UPI,Success,37130.33,2025-12-18
PYMT100805,ORDR100805,Debit Card,Success,24269.88,2025-12-18
PYMT100806,ORDR100806,UPI,Success,3965.46,2025-12-19
PYMT100807,ORDR100807,UPI,Success,5013.59,2025-12-19
